model_seed,crn_idx,scenario,round,n_attend,participation_rate,active_clients,auroc_holdout,pr_auc_holdout,comm_cost_params,comm_cost_bytes,calibration,n_attend_vm,n_min_within_prov
19,1,C2,22,4926,0.4868,23,0.78675,0.8432,966,3864,DR_primary,4926,4954
19,1,C3,22,4926,0.4868,23,0.78686,0.84323,966,3864,DR_primary,4926,4954
19,1,C0,23,4553,0.4499,23,0.78679,0.84337,966,3864,DR_primary,4553,5023
19,1,C1,23,4989,0.493,23,0.78708,0.84357,966,3864,DR_primary,4989,5023
19,1,C2,23,4989,0.493,23,0.78675,0.84329,966,3864,DR_primary,4989,5023
19,1,C3,23,4989,0.493,23,0.78676,0.84334,966,3864,DR_primary,4989,5023
19,1,C0,24,4623,0.4569,23,0.78722,0.84362,966,3864,DR_primary,4623,5072
19,1,C1,24,5053,0.4994,23,0.78767,0.84391,966,3864,DR_primary,5053,5072
19,1,C2,24,5053,0.4994,23,0.78717,0.84369,966,3864,DR_primary,5053,5072
19,1,C3,24,5053,0.4994,23,0.78718,0.84367,966,3864,DR_primary,5053,5072
19,1,C0,25,4673,0.4618,23,0.78731,0.84345,966,3864,DR_primary,4673,5139
19,1,C1,25,5109,0.5049,23,0.78704,0.84326,966,3864,DR_primary,5109,5139
19,1,C2,25,5109,0.5049,23,0.787,0.84323,966,3864,DR_primary,5109,5139
19,1,C3,25,5109,0.5049,23,0.7869,0.84317,966,3864,DR_primary,5109,5139
19,1,C0,26,4611,0.4557,23,0.78633,0.84239,966,3864,DR_primary,4611,5081
19,1,C1,26,5049,0.499,23,0.78609,0.84226,966,3864,DR_primary,5049,5081
19,1,C2,26,5049,0.499,23,0.78621,0.84224,966,3864,DR_primary,5049,5081
19,1,C3,26,5049,0.499,23,0.78625,0.84234,966,3864,DR_primary,5049,5081
19,1,C0,27,4639,0.4584,23,0.78631,0.84288,966,3864,DR_primary,4639,5076
19,1,C1,27,5056,0.4997,23,0.78593,0.84242,966,3864,DR_primary,5056,5076
19,1,C2,27,5056,0.4997,23,0.78609,0.84267,966,3864,DR_primary,5056,5076
19,1,C3,27,5056,0.4997,23,0.78613,0.8427,966,3864,DR_primary,5056,5076
19,1,C0,28,4539,0.4486,23,0.78641,0.84315,966,3864,DR_primary,4539,4971
19,1,C1,28,4953,0.4895,23,0.78669,0.84326,966,3864,DR_primary,4953,4971
19,1,C2,28,4953,0.4895,23,0.78649,0.84321,966,3864,DR_primary,4953,4971
19,1,C3,28,4953,0.4895,23,0.78648,0.84316,966,3864,DR_primary,4953,4971
19,1,C0,29,4586,0.4532,23,0.78708,0.84335,966,3864,DR_primary,4586,5053
19,1,C1,29,5018,0.4959,23,0.78723,0.84345,966,3864,DR_primary,5018,5053
19,1,C2,29,5018,0.4959,23,0.78714,0.84339,966,3864,DR_primary,5018,5053
19,1,C3,29,5018,0.4959,23,0.78712,0.84337,966,3864,DR_primary,5018,5053
19,1,C0,30,4671,0.4616,23,0.78637,0.84297,966,3864,DR_primary,4671,5108
19,1,C1,30,5074,0.5014,23,0.78652,0.84312,966,3864,DR_primary,5074,5108
19,1,C2,30,5074,0.5014,23,0.7861,0.84296,966,3864,DR_primary,5074,5108
19,1,C3,30,5074,0.5014,23,0.7863,0.84311,966,3864,DR_primary,5074,5108
19,2,C0,1,4615,0.4561,23,0.78785,0.84379,966,3864,DR_primary,4615,5093
19,2,C1,1,5066,0.5006,23,0.7876,0.8435,966,3864,DR_primary,5066,5093
19,2,C2,1,5066,0.5006,23,0.78764,0.84342,966,3864,DR_primary,5066,5093
19,2,C3,1,5066,0.5006,23,0.7876,0.84345,966,3864,DR_primary,5066,5093
19,2,C0,2,4573,0.4519,23,0.78704,0.8436,966,3864,DR_primary,4573,5033
19,2,C1,2,5005,0.4946,23,0.78691,0.84347,966,3864,DR_primary,5005,5033
19,2,C2,2,5005,0.4946,23,0.78693,0.84347,966,3864,DR_primary,5005,5033
19,2,C3,2,5005,0.4946,23,0.78693,0.84347,966,3864,DR_primary,5005,5033
19,2,C0,3,4535,0.4482,23,0.78722,0.84308,966,3864,DR_primary,4535,4996
19,2,C1,3,4969,0.4911,23,0.78685,0.8429,966,3864,DR_primary,4969,4996
19,2,C2,3,4969,0.4911,23,0.78686,0.84295,966,3864,DR_primary,4969,4996
19,2,C3,3,4969,0.4911,23,0.78697,0.84301,966,3864,DR_primary,4969,4996
19,2,C0,4,4560,0.4506,23,0.78709,0.84344,966,3864,DR_primary,4560,4998
19,2,C1,4,4960,0.4902,23,0.78687,0.84323,966,3864,DR_primary,4960,4998
19,2,C2,4,4960,0.4902,23,0.78688,0.84335,966,3864,DR_primary,4960,4998
19,2,C3,4,4960,0.4902,23,0.78697,0.84338,966,3864,DR_primary,4960,4998
19,2,C0,5,4602,0.4548,23,0.78673,0.84316,966,3864,DR_primary,4602,5084
19,2,C1,5,5063,0.5003,23,0.78663,0.8429,966,3864,DR_primary,5063,5084
19,2,C2,5,5063,0.5003,23,0.78654,0.84285,966,3864,DR_primary,5063,5084
19,2,C3,5,5063,0.5003,23,0.78656,0.84284,966,3864,DR_primary,5063,5084
19,2,C0,6,4601,0.4547,23,0.78656,0.8427,966,3864,DR_primary,4601,5025
19,2,C1,6,4999,0.494,23,0.78663,0.84286,966,3864,DR_primary,4999,5025
19,2,C2,6,4999,0.494,23,0.7866,0.8429,966,3864,DR_primary,4999,5025
19,2,C3,6,4999,0.494,23,0.78655,0.84292,966,3864,DR_primary,4999,5025
19,2,C0,7,4595,0.4541,23,0.78673,0.84323,966,3864,DR_primary,4595,5033
19,2,C1,7,4997,0.4938,23,0.78678,0.84316,966,3864,DR_primary,4997,5033
19,2,C2,7,4997,0.4938,23,0.78676,0.84324,966,3864,DR_primary,4997,5033
19,2,C3,7,4997,0.4938,23,0.78669,0.84322,966,3864,DR_primary,4997,5033
19,2,C0,8,4581,0.4527,23,0.78683,0.84284,966,3864,DR_primary,4581,5041
19,2,C1,8,5002,0.4943,23,0.78685,0.84285,966,3864,DR_primary,5002,5041
19,2,C2,8,5002,0.4943,23,0.78689,0.84282,966,3864,DR_primary,5002,5041
19,2,C3,8,5002,0.4943,23,0.7869,0.84291,966,3864,DR_primary,5002,5041
19,2,C0,9,4496,0.4443,23,0.78735,0.84383,966,3864,DR_primary,4496,4958
19,2,C1,9,4931,0.4873,23,0.78722,0.84367,966,3864,DR_primary,4931,4958
19,2,C2,9,4931,0.4873,23,0.78712,0.84373,966,3864,DR_primary,4931,4958
19,2,C3,9,4931,0.4873,23,0.78711,0.84376,966,3864,DR_primary,4931,4958
19,2,C0,10,4521,0.4468,23,0.78798,0.84412,966,3864,DR_primary,4521,4971
19,2,C1,10,4947,0.4889,23,0.78802,0.84412,966,3864,DR_primary,4947,4971
19,2,C2,10,4947,0.4889,23,0.78768,0.84398,966,3864,DR_primary,4947,4971
19,2,C3,10,4947,0.4889,23,0.7878,0.84406,966,3864,DR_primary,4947,4971
19,2,C0,11,4699,0.4644,23,0.78735,0.84309,966,3864,DR_primary,4699,5152
19,2,C1,11,5120,0.506,23,0.78715,0.84293,966,3864,DR_primary,5120,5152
19,2,C2,11,5120,0.506,23,0.78724,0.84319,966,3864,DR_primary,5120,5152
19,2,C3,11,5120,0.506,23,0.78729,0.84328,966,3864,DR_primary,5120,5152
19,2,C0,12,4566,0.4512,23,0.78598,0.84201,966,3864,DR_primary,4566,5033
19,2,C1,12,5014,0.4955,23,0.78613,0.84219,966,3864,DR_primary,5014,5033
19,2,C2,12,5014,0.4955,23,0.78601,0.8422,966,3864,DR_primary,5014,5033
19,2,C3,12,5014,0.4955,23,0.78592,0.84217,966,3864,DR_primary,5014,5033
19,2,C0,13,4592,0.4538,23,0.787,0.84317,966,3864,DR_primary,4592,5055
19,2,C1,13,5026,0.4967,23,0.78709,0.84308,966,3864,DR_primary,5026,5055
19,2,C2,13,5026,0.4967,23,0.78703,0.84311,966,3864,DR_primary,5026,5055
19,2,C3,13,5026,0.4967,23,0.78718,0.8432,966,3864,DR_primary,5026,5055
19,2,C0,14,4700,0.4645,23,0.78664,0.84288,966,3864,DR_primary,4700,5154
19,2,C1,14,5123,0.5063,23,0.78661,0.84281,966,3864,DR_primary,5123,5154
19,2,C2,14,5123,0.5063,23,0.78656,0.84286,966,3864,DR_primary,5123,5154
19,2,C3,14,5123,0.5063,23,0.78661,0.84297,966,3864,DR_primary,5123,5154
19,2,C0,15,4611,0.4557,23,0.78665,0.84302,966,3864,DR_primary,4611,5057
19,2,C1,15,5036,0.4977,23,0.78662,0.84295,966,3864,DR_primary,5036,5057
19,2,C2,15,5036,0.4977,23,0.7866,0.84315,966,3864,DR_primary,5036,5057
19,2,C3,15,5036,0.4977,23,0.78658,0.84315,966,3864,DR_primary,5036,5057
19,2,C0,16,4606,0.4552,23,0.78698,0.84311,966,3864,DR_primary,4606,5054
19,2,C1,16,5030,0.4971,23,0.7872,0.84322,966,3864,DR_primary,5030,5054
19,2,C2,16,5030,0.4971,23,0.78683,0.84315,966,3864,DR_primary,5030,5054
19,2,C3,16,5030,0.4971,23,0.7869,0.84317,966,3864,DR_primary,5030,5054
19,2,C0,17,4648,0.4593,23,0.78574,0.84195,966,3864,DR_primary,4648,5069
19,2,C1,17,5041,0.4982,23,0.7858,0.84209,966,3864,DR_primary,5041,5069
19,2,C2,17,5041,0.4982,23,0.78594,0.84231,966,3864,DR_primary,5041,5069
19,2,C3,17,5041,0.4982,23,0.7859,0.84225,966,3864,DR_primary,5041,5069
19,2,C0,18,4622,0.4568,23,0.78591,0.84214,966,3864,DR_primary,4622,5078
19,2,C1,18,5042,0.4983,23,0.78642,0.84259,966,3864,DR_primary,5042,5078
19,2,C2,18,5042,0.4983,23,0.7863,0.8426,966,3864,DR_primary,5042,5078
19,2,C3,18,5042,0.4983,23,0.78628,0.84259,966,3864,DR_primary,5042,5078
19,2,C0,19,4575,0.4521,23,0.78689,0.84255,966,3864,DR_primary,4575,5030
19,2,C1,19,4999,0.494,23,0.7866,0.84249,966,3864,DR_primary,4999,5030
19,2,C2,19,4999,0.494,23,0.78659,0.84244,966,3864,DR_primary,4999,5030
19,2,C3,19,4999,0.494,23,0.78656,0.84242,966,3864,DR_primary,4999,5030
19,2,C0,20,4611,0.4557,23,0.78684,0.84326,966,3864,DR_primary,4611,5033
19,2,C1,20,5003,0.4944,23,0.78693,0.84335,966,3864,DR_primary,5003,5033
19,2,C2,20,5003,0.4944,23,0.78658,0.84318,966,3864,DR_primary,5003,5033
19,2,C3,20,5003,0.4944,23,0.78661,0.84318,966,3864,DR_primary,5003,5033
19,2,C0,21,4635,0.458,23,0.78755,0.84342,966,3864,DR_primary,4635,5036
19,2,C1,21,4998,0.4939,23,0.7875,0.8434,966,3864,DR_primary,4998,5036
19,2,C2,21,4998,0.4939,23,0.78758,0.84354,966,3864,DR_primary,4998,5036
19,2,C3,21,4998,0.4939,23,0.78744,0.84348,966,3864,DR_primary,4998,5036
19,2,C0,22,4666,0.4611,23,0.78697,0.8431,966,3864,DR_primary,4666,5106
19,2,C1,22,5082,0.5022,23,0.78677,0.84307,966,3864,DR_primary,5082,5106
19,2,C2,22,5082,0.5022,23,0.78704,0.84336,966,3864,DR_primary,5082,5106
19,2,C3,22,5082,0.5022,23,0.78697,0.84328,966,3864,DR_primary,5082,5106
19,2,C0,23,4645,0.459,23,0.78744,0.84338,966,3864,DR_primary,4645,5108
19,2,C1,23,5071,0.5011,23,0.78758,0.84351,966,3864,DR_primary,5071,5108
19,2,C2,23,5071,0.5011,23,0.78747,0.84355,966,3864,DR_primary,5071,5108
19,2,C3,23,5071,0.5011,23,0.78755,0.8436,966,3864,DR_primary,5071,5108
19,2,C0,24,4620,0.4566,23,0.78653,0.84294,966,3864,DR_primary,4620,5061
19,2,C1,24,5022,0.4963,23,0.78673,0.84317,966,3864,DR_primary,5022,5061
19,2,C2,24,5022,0.4963,23,0.78668,0.84323,966,3864,DR_primary,5022,5061
19,2,C3,24,5022,0.4963,23,0.78663,0.8432,966,3864,DR_primary,5022,5061
19,2,C0,25,4580,0.4526,23,0.78743,0.84341,966,3864,DR_primary,4580,5016
19,2,C1,25,4988,0.4929,23,0.78713,0.84324,966,3864,DR_primary,4988,5016
19,2,C2,25,4988,0.4929,23,0.78721,0.84342,966,3864,DR_primary,4988,5016
19,2,C3,25,4988,0.4929,23,0.78718,0.84336,966,3864,DR_primary,4988,5016
19,2,C0,26,4643,0.4588,23,0.78677,0.84319,966,3864,DR_primary,4643,5090
19,2,C1,26,5064,0.5004,23,0.78669,0.84304,966,3864,DR_primary,5064,5090
19,2,C2,26,5064,0.5004,23,0.78656,0.843,966,3864,DR_primary,5064,5090
19,2,C3,26,5064,0.5004,23,0.78668,0.84312,966,3864,DR_primary,5064,5090
19,2,C0,27,4558,0.4504,23,0.78758,0.84393,966,3864,DR_primary,4558,5017
19,2,C1,27,4992,0.4933,23,0.78741,0.8437,966,3864,DR_primary,4992,5017
19,2,C2,27,4992,0.4933,23,0.78716,0.84351,966,3864,DR_primary,4992,5017
19,2,C3,27,4992,0.4933,23,0.78709,0.84345,966,3864,DR_primary,4992,5017
19,2,C0,28,4579,0.4525,23,0.78663,0.84319,966,3864,DR_primary,4579,5008
19,2,C1,28,4991,0.4932,23,0.78652,0.84302,966,3864,DR_primary,4991,5008
19,2,C2,28,4991,0.4932,23,0.78651,0.84311,966,3864,DR_primary,4991,5008
19,2,C3,28,4991,0.4932,23,0.78662,0.84315,966,3864,DR_primary,4991,5008
19,2,C0,29,4574,0.452,23,0.78719,0.84308,966,3864,DR_primary,4574,5015
19,2,C1,29,4995,0.4936,23,0.78716,0.84308,966,3864,DR_primary,4995,5015
19,2,C2,29,4995,0.4936,23,0.78686,0.84296,966,3864,DR_primary,4995,5015
19,2,C3,29,4995,0.4936,23,0.787,0.84302,966,3864,DR_primary,4995,5015
19,2,C0,30,4603,0.4549,23,0.78726,0.8435,966,3864,DR_primary,4603,5029
19,2,C1,30,5000,0.4941,23,0.78686,0.84302,966,3864,DR_primary,5000,5029
19,2,C2,30,5000,0.4941,23,0.78709,0.8435,966,3864,DR_primary,5000,5029
19,2,C3,30,5000,0.4941,23,0.78716,0.84356,966,3864,DR_primary,5000,5029
19,3,C0,1,4577,0.4523,23,0.78653,0.84276,966,3864,DR_primary,4577,5049
19,3,C1,1,5011,0.4952,23,0.78647,0.84279,966,3864,DR_primary,5011,5049
19,3,C2,1,5011,0.4952,23,0.78658,0.84286,966,3864,DR_primary,5011,5049
19,3,C3,1,5011,0.4952,23,0.78664,0.84292,966,3864,DR_primary,5011,5049
19,3,C0,2,4591,0.4537,23,0.7868,0.84291,966,3864,DR_primary,4591,5068
19,3,C1,2,5035,0.4976,23,0.78683,0.84292,966,3864,DR_primary,5035,5068
19,3,C2,2,5035,0.4976,23,0.7866,0.84282,966,3864,DR_primary,5035,5068
19,3,C3,2,5035,0.4976,23,0.78654,0.84286,966,3864,DR_primary,5035,5068
19,3,C0,3,4590,0.4536,23,0.78717,0.84347,966,3864,DR_primary,4590,5029
19,3,C1,3,5006,0.4947,23,0.78704,0.84331,966,3864,DR_primary,5006,5029
19,3,C2,3,5006,0.4947,23,0.78706,0.8434,966,3864,DR_primary,5006,5029
19,3,C3,3,5006,0.4947,23,0.78713,0.84348,966,3864,DR_primary,5006,5029
19,3,C0,4,4566,0.4512,23,0.78662,0.84295,966,3864,DR_primary,4566,5006
19,3,C1,4,4973,0.4915,23,0.78669,0.84289,966,3864,DR_primary,4973,5006
19,3,C2,4,4973,0.4915,23,0.78632,0.84284,966,3864,DR_primary,4973,5006
19,3,C3,4,4973,0.4915,23,0.78635,0.84286,966,3864,DR_primary,4973,5006
19,3,C0,5,4601,0.4547,23,0.7866,0.84266,966,3864,DR_primary,4601,5050
19,3,C1,5,5019,0.496,23,0.78682,0.84276,966,3864,DR_primary,5019,5050
19,3,C2,5,5019,0.496,23,0.78681,0.84286,966,3864,DR_primary,5019,5050
19,3,C3,5,5019,0.496,23,0.78682,0.84283,966,3864,DR_primary,5019,5050
19,3,C0,6,4608,0.4554,23,0.78716,0.84353,966,3864,DR_primary,4608,5052
19,3,C1,6,5043,0.4984,23,0.78714,0.84332,966,3864,DR_primary,5043,5052
19,3,C2,6,5043,0.4984,23,0.78697,0.84327,966,3864,DR_primary,5043,5052
19,3,C3,6,5043,0.4984,23,0.78695,0.84322,966,3864,DR_primary,5043,5052
19,3,C0,7,4603,0.4549,23,0.78786,0.84357,966,3864,DR_primary,4603,5063
19,3,C1,7,5025,0.4966,23,0.78754,0.84332,966,3864,DR_primary,5025,5063
19,3,C2,7,5025,0.4966,23,0.78753,0.8434,966,3864,DR_primary,5025,5063
19,3,C3,7,5025,0.4966,23,0.78755,0.84337,966,3864,DR_primary,5025,5063
19,3,C0,8,4561,0.4507,23,0.78659,0.84293,966,3864,DR_primary,4561,5020
19,3,C1,8,4995,0.4936,23,0.78652,0.84293,966,3864,DR_primary,4995,5020
19,3,C2,8,4995,0.4936,23,0.78651,0.84299,966,3864,DR_primary,4995,5020
19,3,C3,8,4995,0.4936,23,0.78639,0.84289,966,3864,DR_primary,4995,5020
19,3,C0,9,4663,0.4608,23,0.78809,0.84396,966,3864,DR_primary,4663,5102
19,3,C1,9,5081,0.5021,23,0.78787,0.84378,966,3864,DR_primary,5081,5102
19,3,C2,9,5081,0.5021,23,0.78788,0.84382,966,3864,DR_primary,5081,5102
19,3,C3,9,5081,0.5021,23,0.78793,0.84384,966,3864,DR_primary,5081,5102
19,3,C0,10,4608,0.4554,23,0.78709,0.84361,966,3864,DR_primary,4608,5056
19,3,C1,10,5027,0.4968,23,0.78733,0.84382,966,3864,DR_primary,5027,5056
19,3,C2,10,5027,0.4968,23,0.78709,0.84363,966,3864,DR_primary,5027,5056
19,3,C3,10,5027,0.4968,23,0.7872,0.84379,966,3864,DR_primary,5027,5056
19,3,C0,11,4621,0.4567,23,0.78664,0.84319,966,3864,DR_primary,4621,5093
19,3,C1,11,5059,0.5,23,0.78678,0.84335,966,3864,DR_primary,5059,5093
19,3,C2,11,5059,0.5,23,0.78675,0.84343,966,3864,DR_primary,5059,5093
19,3,C3,11,5059,0.5,23,0.7868,0.84349,966,3864,DR_primary,5059,5093
19,3,C0,12,4601,0.4547,23,0.78692,0.84266,966,3864,DR_primary,4601,5040
19,3,C1,12,5019,0.496,23,0.78691,0.84273,966,3864,DR_primary,5019,5040
19,3,C2,12,5019,0.496,23,0.78666,0.84255,966,3864,DR_primary,5019,5040
19,3,C3,12,5019,0.496,23,0.7866,0.84254,966,3864,DR_primary,5019,5040
19,3,C0,13,4675,0.462,23,0.78703,0.84311,966,3864,DR_primary,4675,5125
19,3,C1,13,5093,0.5033,23,0.78689,0.84293,966,3864,DR_primary,5093,5125
19,3,C2,13,5093,0.5033,23,0.78674,0.84301,966,3864,DR_primary,5093,5125
19,3,C3,13,5093,0.5033,23,0.78681,0.84313,966,3864,DR_primary,5093,5125
19,3,C0,14,4665,0.461,23,0.78652,0.84296,966,3864,DR_primary,4665,5110
19,3,C1,14,5085,0.5025,23,0.78646,0.84277,966,3864,DR_primary,5085,5110
19,3,C2,14,5085,0.5025,23,0.78666,0.84311,966,3864,DR_primary,5085,5110
19,3,C3,14,5085,0.5025,23,0.78665,0.84312,966,3864,DR_primary,5085,5110
19,3,C0,15,4553,0.4499,23,0.78721,0.84313,966,3864,DR_primary,4553,5013
19,3,C1,15,4985,0.4926,23,0.78711,0.84323,966,3864,DR_primary,4985,5013
19,3,C2,15,4985,0.4926,23,0.78729,0.84336,966,3864,DR_primary,4985,5013
19,3,C3,15,4985,0.4926,23,0.78717,0.84327,966,3864,DR_primary,4985,5013
19,3,C0,16,4685,0.463,23,0.78724,0.84316,966,3864,DR_primary,4685,5104
19,3,C1,16,5067,0.5007,23,0.78716,0.84304,966,3864,DR_primary,5067,5104
19,3,C2,16,5067,0.5007,23,0.78745,0.84345,966,3864,DR_primary,5067,5104
19,3,C3,16,5067,0.5007,23,0.78735,0.84337,966,3864,DR_primary,5067,5104
19,3,C0,17,4565,0.4511,23,0.78695,0.84337,966,3864,DR_primary,4565,5018
19,3,C1,17,4989,0.493,23,0.78705,0.84339,966,3864,DR_primary,4989,5018
19,3,C2,17,4989,0.493,23,0.78706,0.84358,966,3864,DR_primary,4989,5018
19,3,C3,17,4989,0.493,23,0.78709,0.84364,966,3864,DR_primary,4989,5018
19,3,C0,18,4530,0.4477,23,0.78691,0.84353,966,3864,DR_primary,4530,4974
19,3,C1,18,4946,0.4888,23,0.78704,0.84361,966,3864,DR_primary,4946,4974
19,3,C2,18,4946,0.4888,23,0.78675,0.84357,966,3864,DR_primary,4946,4974
19,3,C3,18,4946,0.4888,23,0.78678,0.84358,966,3864,DR_primary,4946,4974
19,3,C0,19,4503,0.445,23,0.7868,0.84287,966,3864,DR_primary,4503,4943
19,3,C1,19,4911,0.4853,23,0.78717,0.84319,966,3864,DR_primary,4911,4943
19,3,C2,19,4911,0.4853,23,0.78678,0.84306,966,3864,DR_primary,4911,4943
19,3,C3,19,4911,0.4853,23,0.78681,0.84308,966,3864,DR_primary,4911,4943
19,3,C0,20,4560,0.4506,23,0.78716,0.84306,966,3864,DR_primary,4560,4988
19,3,C1,20,4968,0.491,23,0.78704,0.84294,966,3864,DR_primary,4968,4988
19,3,C2,20,4968,0.491,23,0.78687,0.84303,966,3864,DR_primary,4968,4988
19,3,C3,20,4968,0.491,23,0.78678,0.84296,966,3864,DR_primary,4968,4988
19,3,C0,21,4504,0.4451,23,0.78638,0.8423,966,3864,DR_primary,4504,4985
19,3,C1,21,4964,0.4906,23,0.7865,0.84256,966,3864,DR_primary,4964,4985
19,3,C2,21,4964,0.4906,23,0.78661,0.84276,966,3864,DR_primary,4964,4985
19,3,C3,21,4964,0.4906,23,0.78672,0.84288,966,3864,DR_primary,4964,4985
19,3,C0,22,4587,0.4533,23,0.78659,0.84314,966,3864,DR_primary,4587,5030
19,3,C1,22,5001,0.4942,23,0.78647,0.84284,966,3864,DR_primary,5001,5030
19,3,C2,22,5001,0.4942,23,0.78631,0.84278,966,3864,DR_primary,5001,5030
19,3,C3,22,5001,0.4942,23,0.78613,0.84269,966,3864,DR_primary,5001,5030
19,3,C0,23,4561,0.4507,23,0.78669,0.84284,966,3864,DR_primary,4561,5022
19,3,C1,23,4983,0.4924,23,0.78676,0.8429,966,3864,DR_primary,4983,5022
19,3,C2,23,4983,0.4924,23,0.7867,0.84304,966,3864,DR_primary,4983,5022
19,3,C3,23,4983,0.4924,23,0.78667,0.84299,966,3864,DR_primary,4983,5022
19,3,C0,24,4529,0.4476,23,0.7874,0.84338,966,3864,DR_primary,4529,4969
19,3,C1,24,4951,0.4893,23,0.78749,0.84359,966,3864,DR_primary,4951,4969
19,3,C2,24,4951,0.4893,23,0.78732,0.84357,966,3864,DR_primary,4951,4969
19,3,C3,24,4951,0.4893,23,0.7873,0.84356,966,3864,DR_primary,4951,4969
19,3,C0,25,4677,0.4622,23,0.78716,0.84349,966,3864,DR_primary,4677,5137
19,3,C1,25,5105,0.5045,23,0.78728,0.84353,966,3864,DR_primary,5105,5137
19,3,C2,25,5105,0.5045,23,0.7871,0.84347,966,3864,DR_primary,5105,5137
19,3,C3,25,5105,0.5045,23,0.78704,0.84345,966,3864,DR_primary,5105,5137
19,3,C0,26,4618,0.4564,23,0.78622,0.84278,966,3864,DR_primary,4618,5101
19,3,C1,26,5069,0.5009,23,0.78656,0.84297,966,3864,DR_primary,5069,5101
19,3,C2,26,5069,0.5009,23,0.78626,0.84297,966,3864,DR_primary,5069,5101
19,3,C3,26,5069,0.5009,23,0.78621,0.84289,966,3864,DR_primary,5069,5101
19,3,C0,27,4627,0.4573,23,0.78723,0.84352,966,3864,DR_primary,4627,5114
19,3,C1,27,5081,0.5021,23,0.7873,0.84358,966,3864,DR_primary,5081,5114
19,3,C2,27,5081,0.5021,23,0.78687,0.84348,966,3864,DR_primary,5081,5114
19,3,C3,27,5081,0.5021,23,0.78695,0.84351,966,3864,DR_primary,5081,5114
19,3,C0,28,4566,0.4512,23,0.7871,0.84272,966,3864,DR_primary,4566,5041
19,3,C1,28,5021,0.4962,23,0.78658,0.84245,966,3864,DR_primary,5021,5041
19,3,C2,28,5021,0.4962,23,0.78691,0.84286,966,3864,DR_primary,5021,5041
19,3,C3,28,5021,0.4962,23,0.7869,0.84286,966,3864,DR_primary,5021,5041
19,3,C0,29,4632,0.4578,23,0.78694,0.84283,966,3864,DR_primary,4632,5113
19,3,C1,29,5063,0.5003,23,0.7871,0.84311,966,3864,DR_primary,5063,5113
19,3,C2,29,5063,0.5003,23,0.7868,0.84296,966,3864,DR_primary,5063,5113
19,3,C3,29,5063,0.5003,23,0.78681,0.843,966,3864,DR_primary,5063,5113
19,3,C0,30,4571,0.4517,23,0.787,0.84311,966,3864,DR_primary,4571,5049
19,3,C1,30,5021,0.4962,23,0.78676,0.84297,966,3864,DR_primary,5021,5049
19,3,C2,30,5021,0.4962,23,0.78677,0.84317,966,3864,DR_primary,5021,5049
19,3,C3,30,5021,0.4962,23,0.78687,0.84319,966,3864,DR_primary,5021,5049
19,4,C0,1,4572,0.4518,23,0.78742,0.84319,966,3864,DR_primary,4572,5020
19,4,C1,1,4992,0.4933,23,0.78731,0.84314,966,3864,DR_primary,4992,5020
19,4,C2,1,4992,0.4933,23,0.78742,0.84314,966,3864,DR_primary,4992,5020
19,4,C3,1,4992,0.4933,23,0.78744,0.84315,966,3864,DR_primary,4992,5020
19,4,C0,2,4565,0.4511,23,0.78689,0.8435,966,3864,DR_primary,4565,5048
19,4,C1,2,5024,0.4965,23,0.78689,0.84337,966,3864,DR_primary,5024,5048
19,4,C2,2,5024,0.4965,23,0.78663,0.84332,966,3864,DR_primary,5024,5048
19,4,C3,2,5024,0.4965,23,0.78664,0.84332,966,3864,DR_primary,5024,5048
19,4,C0,3,4667,0.4612,23,0.78712,0.84361,966,3864,DR_primary,4667,5101
19,4,C1,3,5069,0.5009,23,0.78719,0.84346,966,3864,DR_primary,5069,5101
19,4,C2,3,5069,0.5009,23,0.78696,0.84345,966,3864,DR_primary,5069,5101
19,4,C3,3,5069,0.5009,23,0.78699,0.84344,966,3864,DR_primary,5069,5101
19,4,C0,4,4525,0.4472,23,0.78679,0.84289,966,3864,DR_primary,4525,4971
19,4,C1,4,4948,0.489,23,0.78693,0.84307,966,3864,DR_primary,4948,4971
19,4,C2,4,4948,0.489,23,0.78668,0.84297,966,3864,DR_primary,4948,4971
19,4,C3,4,4948,0.489,23,0.78681,0.84303,966,3864,DR_primary,4948,4971
19,4,C0,5,4578,0.4524,23,0.78728,0.84357,966,3864,DR_primary,4578,5016
19,4,C1,5,4982,0.4923,23,0.78722,0.8437,966,3864,DR_primary,4982,5016
19,4,C2,5,4982,0.4923,23,0.78717,0.8436,966,3864,DR_primary,4982,5016
19,4,C3,5,4982,0.4923,23,0.78726,0.84366,966,3864,DR_primary,4982,5016
19,4,C0,6,4575,0.4521,23,0.78647,0.84279,966,3864,DR_primary,4575,5027
19,4,C1,6,4981,0.4922,23,0.78629,0.84297,966,3864,DR_primary,4981,5027
19,4,C2,6,4981,0.4922,23,0.78621,0.84291,966,3864,DR_primary,4981,5027
19,4,C3,6,4981,0.4922,23,0.78609,0.84281,966,3864,DR_primary,4981,5027
19,4,C0,7,4583,0.4529,23,0.78677,0.8429,966,3864,DR_primary,4583,5045
19,4,C1,7,5021,0.4962,23,0.78696,0.84318,966,3864,DR_primary,5021,5045
19,4,C2,7,5021,0.4962,23,0.78696,0.84325,966,3864,DR_primary,5021,5045
19,4,C3,7,5021,0.4962,23,0.7869,0.8432,966,3864,DR_primary,5021,5045
19,4,C0,8,4724,0.4668,23,0.78753,0.84363,966,3864,DR_primary,4724,5155
