model_seed,crn_idx,scenario,round,n_attend,participation_rate,active_clients,auroc_holdout,pr_auc_holdout,comm_cost_params,comm_cost_bytes,calibration
11,3,C0,8,4556,0.4502,23,0.7864,0.84294,966,3864,DR_primary
11,3,C1,8,5001,0.4942,23,0.7864,0.84291,966,3864,DR_primary
11,3,C2,8,5000,0.4941,23,0.78631,0.84284,966,3864,DR_primary
11,3,C3,8,5000,0.4941,23,0.78631,0.84284,966,3864,DR_primary
11,3,C0,9,4703,0.4648,23,0.78647,0.84254,966,3864,DR_primary
11,3,C1,9,5141,0.5081,23,0.78667,0.84291,966,3864,DR_primary
11,3,C2,9,5144,0.5084,23,0.7868,0.84304,966,3864,DR_primary
11,3,C3,9,5144,0.5084,23,0.7868,0.84304,966,3864,DR_primary
11,3,C0,10,4527,0.4474,23,0.78655,0.84327,966,3864,DR_primary
11,3,C1,10,4998,0.4939,23,0.78653,0.84335,966,3864,DR_primary
11,3,C2,10,4958,0.49,23,0.78623,0.84307,966,3864,DR_primary
11,3,C3,10,4958,0.49,23,0.78623,0.84307,966,3864,DR_primary
11,3,C0,11,4638,0.4583,23,0.78772,0.84353,966,3864,DR_primary
11,3,C1,11,5101,0.5041,23,0.78748,0.84343,966,3864,DR_primary
11,3,C2,11,5121,0.5061,23,0.78738,0.8434,966,3864,DR_primary
11,3,C3,11,5121,0.5061,23,0.78738,0.8434,966,3864,DR_primary
11,3,C0,12,4603,0.4549,23,0.78729,0.84338,966,3864,DR_primary
11,3,C1,12,5041,0.4982,23,0.78724,0.84331,966,3864,DR_primary
11,3,C2,12,5020,0.4961,23,0.78709,0.84337,966,3864,DR_primary
11,3,C3,12,5020,0.4961,23,0.78709,0.84337,966,3864,DR_primary
11,3,C0,13,4624,0.457,23,0.78737,0.84359,966,3864,DR_primary
11,3,C1,13,5084,0.5024,23,0.78732,0.84356,966,3864,DR_primary
11,3,C2,13,5080,0.502,23,0.78709,0.84349,966,3864,DR_primary
11,3,C3,13,5080,0.502,23,0.78709,0.84349,966,3864,DR_primary
11,3,C0,14,4624,0.457,23,0.78711,0.84279,966,3864,DR_primary
11,3,C1,14,5068,0.5008,23,0.78704,0.84281,966,3864,DR_primary
11,3,C2,14,5069,0.5009,23,0.78695,0.84289,966,3864,DR_primary
11,3,C3,14,5069,0.5009,23,0.78695,0.84289,966,3864,DR_primary
11,3,C0,15,4735,0.4679,23,0.78782,0.84376,966,3864,DR_primary
11,3,C1,15,5168,0.5107,23,0.78758,0.84347,966,3864,DR_primary
11,3,C2,15,5178,0.5117,23,0.78748,0.84359,966,3864,DR_primary
11,3,C3,15,5178,0.5117,23,0.78748,0.84359,966,3864,DR_primary
11,3,C0,16,4571,0.4517,23,0.78679,0.84293,966,3864,DR_primary
11,3,C1,16,5055,0.4996,23,0.78658,0.84274,966,3864,DR_primary
11,3,C2,16,5064,0.5004,23,0.78662,0.84289,966,3864,DR_primary
11,3,C3,16,5064,0.5004,23,0.78662,0.84289,966,3864,DR_primary
11,3,C0,17,4580,0.4526,23,0.78635,0.84286,966,3864,DR_primary
11,3,C1,17,5062,0.5002,23,0.78643,0.84292,966,3864,DR_primary
11,3,C2,17,5044,0.4985,23,0.7865,0.84311,966,3864,DR_primary
11,3,C3,17,5044,0.4985,23,0.7865,0.84311,966,3864,DR_primary
11,3,C0,18,4576,0.4522,23,0.78699,0.84314,966,3864,DR_primary
11,3,C1,18,5013,0.4954,23,0.78694,0.84313,966,3864,DR_primary
11,3,C2,18,5050,0.4991,23,0.7871,0.84341,966,3864,DR_primary
11,3,C3,18,5050,0.4991,23,0.7871,0.84341,966,3864,DR_primary
11,3,C0,19,4566,0.4512,23,0.78687,0.84301,966,3864,DR_primary
11,3,C1,19,4993,0.4934,23,0.7868,0.84309,966,3864,DR_primary
11,3,C2,19,4980,0.4921,23,0.7867,0.84311,966,3864,DR_primary
11,3,C3,19,4980,0.4921,23,0.7867,0.84311,966,3864,DR_primary
11,3,C0,20,4555,0.4501,23,0.78654,0.84315,966,3864,DR_primary
11,3,C1,20,5002,0.4943,23,0.78698,0.84344,966,3864,DR_primary
11,3,C2,20,5036,0.4977,23,0.78679,0.84329,966,3864,DR_primary
11,3,C3,20,5036,0.4977,23,0.78679,0.84329,966,3864,DR_primary
11,3,C0,21,4645,0.459,23,0.78624,0.84252,966,3864,DR_primary
11,3,C1,21,5094,0.5034,23,0.78656,0.84271,966,3864,DR_primary
11,3,C2,21,5101,0.5041,23,0.78627,0.84255,966,3864,DR_primary
11,3,C3,21,5101,0.5041,23,0.78627,0.84255,966,3864,DR_primary
11,3,C0,22,4622,0.4568,23,0.78736,0.84332,966,3864,DR_primary
11,3,C1,22,5075,0.5015,23,0.78737,0.84333,966,3864,DR_primary
11,3,C2,22,5073,0.5013,23,0.78722,0.84331,966,3864,DR_primary
11,3,C3,22,5073,0.5013,23,0.78722,0.84331,966,3864,DR_primary
11,3,C0,23,4588,0.4534,23,0.78669,0.84305,966,3864,DR_primary
11,3,C1,23,5036,0.4977,23,0.7866,0.84296,966,3864,DR_primary
11,3,C2,23,5044,0.4985,23,0.78658,0.84305,966,3864,DR_primary
11,3,C3,23,5044,0.4985,23,0.78658,0.84305,966,3864,DR_primary
11,3,C0,24,4586,0.4532,23,0.78714,0.84301,966,3864,DR_primary
11,3,C1,24,5035,0.4976,23,0.78709,0.84297,966,3864,DR_primary
11,3,C2,24,5048,0.4989,23,0.78702,0.84305,966,3864,DR_primary
11,3,C3,24,5048,0.4989,23,0.78702,0.84305,966,3864,DR_primary
11,3,C0,25,4597,0.4543,23,0.7865,0.84286,966,3864,DR_primary
11,3,C1,25,5046,0.4987,23,0.7866,0.84292,966,3864,DR_primary
11,3,C2,25,5041,0.4982,23,0.78645,0.84284,966,3864,DR_primary
11,3,C3,25,5041,0.4982,23,0.78645,0.84284,966,3864,DR_primary
11,3,C0,26,4605,0.4551,23,0.78726,0.84341,966,3864,DR_primary
11,3,C1,26,5057,0.4998,23,0.78738,0.84356,966,3864,DR_primary
11,3,C2,26,5081,0.5021,23,0.78743,0.84369,966,3864,DR_primary
11,3,C3,26,5081,0.5021,23,0.78743,0.84369,966,3864,DR_primary
11,3,C0,27,4613,0.4559,23,0.78716,0.8428,966,3864,DR_primary
11,3,C1,27,5078,0.5018,23,0.7871,0.84277,966,3864,DR_primary
11,3,C2,27,5040,0.4981,23,0.78702,0.8428,966,3864,DR_primary
11,3,C3,27,5040,0.4981,23,0.78702,0.8428,966,3864,DR_primary
11,3,C0,28,4549,0.4496,23,0.78774,0.84402,966,3864,DR_primary
11,3,C1,28,5010,0.4951,23,0.78763,0.84398,966,3864,DR_primary
11,3,C2,28,5014,0.4955,23,0.78754,0.84386,966,3864,DR_primary
11,3,C3,28,5014,0.4955,23,0.78754,0.84386,966,3864,DR_primary
11,3,C0,29,4574,0.452,23,0.78679,0.84344,966,3864,DR_primary
11,3,C1,29,4990,0.4931,23,0.78681,0.84347,966,3864,DR_primary
11,3,C2,29,5020,0.4961,23,0.78651,0.8433,966,3864,DR_primary
11,3,C3,29,5020,0.4961,23,0.78651,0.8433,966,3864,DR_primary
11,3,C0,30,4618,0.4564,23,0.78715,0.84358,966,3864,DR_primary
11,3,C1,30,5056,0.4997,23,0.78704,0.84339,966,3864,DR_primary
11,3,C2,30,5054,0.4995,23,0.78698,0.8435,966,3864,DR_primary
11,3,C3,30,5054,0.4995,23,0.78698,0.8435,966,3864,DR_primary
11,4,C0,1,4537,0.4484,23,0.78683,0.84288,966,3864,DR_primary
11,4,C1,1,5020,0.4961,23,0.78696,0.84306,966,3864,DR_primary
11,4,C2,1,5021,0.4962,23,0.78715,0.84309,966,3864,DR_primary
11,4,C3,1,5021,0.4962,23,0.78715,0.84309,966,3864,DR_primary
11,4,C0,2,4622,0.4568,23,0.78704,0.8435,966,3864,DR_primary
11,4,C1,2,5102,0.5042,23,0.78683,0.84329,966,3864,DR_primary
11,4,C2,2,5078,0.5018,23,0.78696,0.84348,966,3864,DR_primary
11,4,C3,2,5078,0.5018,23,0.78696,0.84348,966,3864,DR_primary
11,4,C0,3,4627,0.4573,23,0.78711,0.843,966,3864,DR_primary
11,4,C1,3,5091,0.5031,23,0.78728,0.8431,966,3864,DR_primary
11,4,C2,3,5115,0.5055,23,0.78729,0.84327,966,3864,DR_primary
11,4,C3,3,5115,0.5055,23,0.78729,0.84327,966,3864,DR_primary
11,4,C0,4,4603,0.4549,23,0.78699,0.84297,966,3864,DR_primary
11,4,C1,4,5021,0.4962,23,0.78714,0.84319,966,3864,DR_primary
11,4,C2,4,5037,0.4978,23,0.7872,0.84337,966,3864,DR_primary
11,4,C3,4,5037,0.4978,23,0.7872,0.84337,966,3864,DR_primary
11,4,C0,5,4691,0.4636,23,0.78746,0.84389,966,3864,DR_primary
11,4,C1,5,5133,0.5073,23,0.78723,0.84365,966,3864,DR_primary
11,4,C2,5,5107,0.5047,23,0.78715,0.84364,966,3864,DR_primary
11,4,C3,5,5107,0.5047,23,0.78715,0.84364,966,3864,DR_primary
11,4,C0,6,4598,0.4544,23,0.78728,0.84335,966,3864,DR_primary
11,4,C1,6,5037,0.4978,23,0.78743,0.8434,966,3864,DR_primary
11,4,C2,6,5052,0.4993,23,0.78741,0.84361,966,3864,DR_primary
11,4,C3,6,5052,0.4993,23,0.78741,0.84361,966,3864,DR_primary
11,4,C0,7,4631,0.4577,23,0.78713,0.84369,966,3864,DR_primary
11,4,C1,7,5072,0.5012,23,0.78715,0.84371,966,3864,DR_primary
11,4,C2,7,5074,0.5014,23,0.787,0.84367,966,3864,DR_primary
11,4,C3,7,5074,0.5014,23,0.787,0.84367,966,3864,DR_primary
11,4,C0,8,4624,0.457,23,0.78686,0.8433,966,3864,DR_primary
11,4,C1,8,5052,0.4993,23,0.78658,0.84295,966,3864,DR_primary
11,4,C2,8,5081,0.5021,23,0.78663,0.84311,966,3864,DR_primary
11,4,C3,8,5081,0.5021,23,0.78663,0.84311,966,3864,DR_primary
11,4,C0,9,4595,0.4541,23,0.78655,0.84279,966,3864,DR_primary
11,4,C1,9,5092,0.5032,23,0.78649,0.84271,966,3864,DR_primary
11,4,C2,9,5101,0.5041,23,0.78636,0.84271,966,3864,DR_primary
11,4,C3,9,5101,0.5041,23,0.78636,0.84271,966,3864,DR_primary
11,4,C0,10,4598,0.4544,23,0.78701,0.84353,966,3864,DR_primary
11,4,C1,10,5045,0.4986,23,0.78689,0.84343,966,3864,DR_primary
11,4,C2,10,5036,0.4977,23,0.78703,0.8436,966,3864,DR_primary
11,4,C3,10,5036,0.4977,23,0.78703,0.8436,966,3864,DR_primary
11,4,C0,11,4548,0.4495,23,0.78718,0.8432,966,3864,DR_primary
11,4,C1,11,5045,0.4986,23,0.78706,0.84329,966,3864,DR_primary
11,4,C2,11,5064,0.5004,23,0.78714,0.84331,966,3864,DR_primary
11,4,C3,11,5064,0.5004,23,0.78714,0.84331,966,3864,DR_primary
11,4,C0,12,4634,0.458,23,0.78723,0.84371,966,3864,DR_primary
11,4,C1,12,5067,0.5007,23,0.7873,0.84374,966,3864,DR_primary
11,4,C2,12,5071,0.5011,23,0.78714,0.84372,966,3864,DR_primary
11,4,C3,12,5071,0.5011,23,0.78714,0.84372,966,3864,DR_primary
11,4,C0,13,4587,0.4533,23,0.78771,0.84381,966,3864,DR_primary
11,4,C1,13,5075,0.5015,23,0.78789,0.84399,966,3864,DR_primary
11,4,C2,13,5057,0.4998,23,0.78789,0.84404,966,3864,DR_primary
11,4,C3,13,5057,0.4998,23,0.78789,0.84404,966,3864,DR_primary
11,4,C0,14,4594,0.454,23,0.78676,0.84267,966,3864,DR_primary
11,4,C1,14,5004,0.4945,23,0.78701,0.8428,966,3864,DR_primary
11,4,C2,14,5040,0.4981,23,0.78683,0.84272,966,3864,DR_primary
11,4,C3,14,5040,0.4981,23,0.78683,0.84272,966,3864,DR_primary
11,4,C0,15,4581,0.4527,23,0.78636,0.84254,966,3864,DR_primary
11,4,C1,15,5035,0.4976,23,0.78645,0.84265,966,3864,DR_primary
11,4,C2,15,5031,0.4972,23,0.78639,0.84283,966,3864,DR_primary
11,4,C3,15,5031,0.4972,23,0.78639,0.84283,966,3864,DR_primary
11,4,C0,16,4645,0.459,23,0.78756,0.84393,966,3864,DR_primary
11,4,C1,16,5106,0.5046,23,0.78769,0.84395,966,3864,DR_primary
11,4,C2,16,5094,0.5034,23,0.78741,0.84384,966,3864,DR_primary
11,4,C3,16,5094,0.5034,23,0.78741,0.84384,966,3864,DR_primary
11,4,C0,17,4652,0.4597,23,0.78744,0.84351,966,3864,DR_primary
11,4,C1,17,5122,0.5062,23,0.78741,0.84354,966,3864,DR_primary
11,4,C2,17,5119,0.5059,23,0.78739,0.84366,966,3864,DR_primary
11,4,C3,17,5119,0.5059,23,0.78739,0.84366,966,3864,DR_primary
11,4,C0,18,4549,0.4496,23,0.78661,0.84347,966,3864,DR_primary
11,4,C1,18,5027,0.4968,23,0.78644,0.84341,966,3864,DR_primary
11,4,C2,18,5019,0.496,23,0.7865,0.84355,966,3864,DR_primary
11,4,C3,18,5019,0.496,23,0.7865,0.84355,966,3864,DR_primary
11,4,C0,19,4631,0.4577,23,0.78713,0.84291,966,3864,DR_primary
11,4,C1,19,5059,0.5,23,0.78717,0.84295,966,3864,DR_primary
11,4,C2,19,5060,0.5,23,0.78718,0.84307,966,3864,DR_primary
11,4,C3,19,5060,0.5,23,0.78718,0.84307,966,3864,DR_primary
11,4,C0,20,4589,0.4535,23,0.78727,0.84344,966,3864,DR_primary
11,4,C1,20,5040,0.4981,23,0.78705,0.8433,966,3864,DR_primary
11,4,C2,20,5070,0.501,23,0.78704,0.84326,966,3864,DR_primary
11,4,C3,20,5070,0.501,23,0.78704,0.84326,966,3864,DR_primary
11,4,C0,21,4596,0.4542,23,0.78654,0.84328,966,3864,DR_primary
11,4,C1,21,5055,0.4996,23,0.78658,0.84324,966,3864,DR_primary
11,4,C2,21,5071,0.5011,23,0.78624,0.84317,966,3864,DR_primary
11,4,C3,21,5071,0.5011,23,0.78624,0.84317,966,3864,DR_primary
11,4,C0,22,4583,0.4529,23,0.78666,0.84292,966,3864,DR_primary
11,4,C1,22,5049,0.499,23,0.7863,0.84266,966,3864,DR_primary
11,4,C2,22,5061,0.5001,23,0.78643,0.84261,966,3864,DR_primary
11,4,C3,22,5061,0.5001,23,0.78643,0.84261,966,3864,DR_primary
11,4,C0,23,4642,0.4587,23,0.78693,0.84337,966,3864,DR_primary
11,4,C1,23,5064,0.5004,23,0.78717,0.84351,966,3864,DR_primary
11,4,C2,23,5074,0.5014,23,0.78694,0.84339,966,3864,DR_primary
11,4,C3,23,5074,0.5014,23,0.78694,0.84339,966,3864,DR_primary
11,4,C0,24,4578,0.4524,23,0.788,0.84383,966,3864,DR_primary
11,4,C1,24,5031,0.4972,23,0.78778,0.84367,966,3864,DR_primary
11,4,C2,24,5047,0.4988,23,0.78784,0.84373,966,3864,DR_primary
11,4,C3,24,5047,0.4988,23,0.78784,0.84373,966,3864,DR_primary
11,4,C0,25,4581,0.4527,23,0.78688,0.84354,966,3864,DR_primary
11,4,C1,25,5039,0.498,23,0.78667,0.84337,966,3864,DR_primary
11,4,C2,25,5020,0.4961,23,0.78683,0.8436,966,3864,DR_primary
11,4,C3,25,5020,0.4961,23,0.78683,0.8436,966,3864,DR_primary
11,4,C0,26,4583,0.4529,23,0.78768,0.84389,966,3864,DR_primary
11,4,C1,26,5001,0.4942,23,0.78732,0.84358,966,3864,DR_primary
11,4,C2,26,4984,0.4925,23,0.78771,0.84384,966,3864,DR_primary
11,4,C3,26,4984,0.4925,23,0.78771,0.84384,966,3864,DR_primary
11,4,C0,27,4626,0.4572,23,0.78656,0.84338,966,3864,DR_primary
11,4,C1,27,5051,0.4992,23,0.78657,0.8433,966,3864,DR_primary
11,4,C2,27,5047,0.4988,23,0.78652,0.84339,966,3864,DR_primary
11,4,C3,27,5047,0.4988,23,0.78652,0.84339,966,3864,DR_primary
11,4,C0,28,4567,0.4513,23,0.78619,0.84256,966,3864,DR_primary
11,4,C1,28,5043,0.4984,23,0.78656,0.8428,966,3864,DR_primary
11,4,C2,28,5063,0.5003,23,0.78638,0.84283,966,3864,DR_primary
11,4,C3,28,5063,0.5003,23,0.78638,0.84283,966,3864,DR_primary
11,4,C0,29,4594,0.454,23,0.78689,0.84291,966,3864,DR_primary
11,4,C1,29,5048,0.4989,23,0.78679,0.843,966,3864,DR_primary
11,4,C2,29,5064,0.5004,23,0.78698,0.84322,966,3864,DR_primary
11,4,C3,29,5064,0.5004,23,0.78698,0.84322,966,3864,DR_primary
11,4,C0,30,4565,0.4511,23,0.78684,0.84323,966,3864,DR_primary
11,4,C1,30,5014,0.4955,23,0.78673,0.84317,966,3864,DR_primary
11,4,C2,30,5027,0.4968,23,0.787,0.84355,966,3864,DR_primary
11,4,C3,30,5027,0.4968,23,0.787,0.84355,966,3864,DR_primary
11,5,C0,1,4592,0.4538,23,0.78732,0.84352,966,3864,DR_primary
11,5,C1,1,5016,0.4957,23,0.78757,0.8437,966,3864,DR_primary
11,5,C2,1,5054,0.4995,23,0.78777,0.84379,966,3864,DR_primary
11,5,C3,1,5054,0.4995,23,0.78777,0.84379,966,3864,DR_primary
11,5,C0,2,4670,0.4615,23,0.786,0.84216,966,3864,DR_primary
11,5,C1,2,5123,0.5063,23,0.78633,0.84235,966,3864,DR_primary
11,5,C2,2,5130,0.507,23,0.78627,0.84252,966,3864,DR_primary
11,5,C3,2,5130,0.507,23,0.78627,0.84252,966,3864,DR_primary
11,5,C0,3,4596,0.4542,23,0.78708,0.84333,966,3864,DR_primary
11,5,C1,3,5076,0.5016,23,0.78676,0.84297,966,3864,DR_primary
11,5,C2,3,5061,0.5001,23,0.7867,0.84294,966,3864,DR_primary
11,5,C3,3,5061,0.5001,23,0.7867,0.84294,966,3864,DR_primary
11,5,C0,4,4594,0.454,23,0.78712,0.84328,966,3864,DR_primary
11,5,C1,4,5032,0.4973,23,0.7872,0.84343,966,3864,DR_primary
11,5,C2,4,5021,0.4962,23,0.78695,0.84336,966,3864,DR_primary
11,5,C3,4,5021,0.4962,23,0.78695,0.84336,966,3864,DR_primary
11,5,C0,5,4550,0.4496,23,0.78621,0.84315,966,3864,DR_primary
11,5,C1,5,5023,0.4964,23,0.78632,0.84304,966,3864,DR_primary
11,5,C2,5,4984,0.4925,23,0.78607,0.84299,966,3864,DR_primary
11,5,C3,5,4984,0.4925,23,0.78607,0.84299,966,3864,DR_primary
11,5,C0,6,4569,0.4515,23,0.7862,0.8426,966,3864,DR_primary
11,5,C1,6,5005,0.4946,23,0.78604,0.84231,966,3864,DR_primary
11,5,C2,6,5015,0.4956,23,0.78604,0.84241,966,3864,DR_primary
11,5,C3,6,5015,0.4956,23,0.78604,0.84241,966,3864,DR_primary
11,5,C0,7,4537,0.4484,23,0.78694,0.84332,966,3864,DR_primary
11,5,C1,7,4991,0.4932,23,0.78688,0.84312,966,3864,DR_primary
11,5,C2,7,4997,0.4938,23,0.78672,0.84315,966,3864,DR_primary
11,5,C3,7,4997,0.4938,23,0.78672,0.84315,966,3864,DR_primary
11,5,C0,8,4554,0.45,23,0.78649,0.8434,966,3864,DR_primary
11,5,C1,8,5043,0.4984,23,0.78678,0.84351,966,3864,DR_primary
11,5,C2,8,5031,0.4972,23,0.78675,0.84363,966,3864,DR_primary
11,5,C3,8,5031,0.4972,23,0.78675,0.84363,966,3864,DR_primary
11,5,C0,9,4555,0.4501,23,0.78723,0.84346,966,3864,DR_primary
11,5,C1,9,5009,0.495,23,0.78746,0.8436,966,3864,DR_primary
11,5,C2,9,5009,0.495,23,0.78703,0.84348,966,3864,DR_primary
11,5,C3,9,5009,0.495,23,0.78703,0.84348,966,3864,DR_primary
11,5,C0,10,4648,0.4593,23,0.78705,0.84319,966,3864,DR_primary
11,5,C1,10,5082,0.5022,23,0.78695,0.84327,966,3864,DR_primary
11,5,C2,10,5098,0.5038,23,0.787,0.8433,966,3864,DR_primary
11,5,C3,10,5098,0.5038,23,0.787,0.8433,966,3864,DR_primary
11,5,C0,11,4564,0.451,23,0.78721,0.84373,966,3864,DR_primary
11,5,C1,11,5015,0.4956,23,0.78706,0.84349,966,3864,DR_primary
11,5,C2,11,5028,0.4969,23,0.78696,0.84342,966,3864,DR_primary
11,5,C3,11,5028,0.4969,23,0.78696,0.84342,966,3864,DR_primary
11,5,C0,12,4651,0.4596,23,0.78625,0.8428,966,3864,DR_primary
11,5,C1,12,5108,0.5048,23,0.78619,0.84274,966,3864,DR_primary
11,5,C2,12,5125,0.5065,23,0.7862,0.84277,966,3864,DR_primary
11,5,C3,12,5125,0.5065,23,0.7862,0.84277,966,3864,DR_primary
11,5,C0,13,4571,0.4517,23,0.78608,0.84221,966,3864,DR_primary
11,5,C1,13,5034,0.4975,23,0.78608,0.84229,966,3864,DR_primary
11,5,C2,13,5062,0.5002,23,0.78599,0.84226,966,3864,DR_primary
11,5,C3,13,5062,0.5002,23,0.78599,0.84226,966,3864,DR_primary
11,5,C0,14,4574,0.452,23,0.78657,0.8434,966,3864,DR_primary
11,5,C1,14,5064,0.5004,23,0.78666,0.84329,966,3864,DR_primary
11,5,C2,14,5044,0.4985,23,0.7865,0.84328,966,3864,DR_primary
11,5,C3,14,5044,0.4985,23,0.7865,0.84328,966,3864,DR_primary
11,5,C0,15,4630,0.4576,23,0.78662,0.84297,966,3864,DR_primary
11,5,C1,15,5093,0.5033,23,0.78661,0.84289,966,3864,DR_primary
11,5,C2,15,5097,0.5037,23,0.78649,0.843,966,3864,DR_primary
11,5,C3,15,5097,0.5037,23,0.78649,0.843,966,3864,DR_primary
11,5,C0,16,4571,0.4517,23,0.78613,0.84266,966,3864,DR_primary
11,5,C1,16,5002,0.4943,23,0.78591,0.84266,966,3864,DR_primary
11,5,C2,16,5006,0.4947,23,0.78619,0.84285,966,3864,DR_primary
11,5,C3,16,5006,0.4947,23,0.78619,0.84285,966,3864,DR_primary
11,5,C0,17,4675,0.462,23,0.78736,0.84359,966,3864,DR_primary
11,5,C1,17,5121,0.5061,23,0.78758,0.84376,966,3864,DR_primary
11,5,C2,17,5128,0.5068,23,0.78733,0.84362,966,3864,DR_primary
11,5,C3,17,5128,0.5068,23,0.78733,0.84362,966,3864,DR_primary
11,5,C0,18,4640,0.4585,23,0.78678,0.84254,966,3864,DR_primary
11,5,C1,18,5081,0.5021,23,0.78693,0.84277,966,3864,DR_primary
11,5,C2,18,5101,0.5041,23,0.78672,0.84265,966,3864,DR_primary
11,5,C3,18,5101,0.5041,23,0.78672,0.84265,966,3864,DR_primary
11,5,C0,19,4516,0.4463,23,0.78579,0.84242,966,3864,DR_primary
11,5,C1,19,4984,0.4925,23,0.78597,0.84249,966,3864,DR_primary
11,5,C2,19,4968,0.491,23,0.78595,0.84252,966,3864,DR_primary
11,5,C3,19,4968,0.491,23,0.78595,0.84252,966,3864,DR_primary
11,5,C0,20,4608,0.4554,23,0.787,0.84328,966,3864,DR_primary
11,5,C1,20,5054,0.4995,23,0.78723,0.84369,966,3864,DR_primary
11,5,C2,20,5086,0.5026,23,0.78707,0.84365,966,3864,DR_primary
11,5,C3,20,5086,0.5026,23,0.78707,0.84365,966,3864,DR_primary
11,5,C0,21,4581,0.4527,23,0.7871,0.843,966,3864,DR_primary
11,5,C1,21,4997,0.4938,23,0.78688,0.84284,966,3864,DR_primary
11,5,C2,21,5011,0.4952,23,0.78702,0.84307,966,3864,DR_primary
11,5,C3,21,5011,0.4952,23,0.78702,0.84307,966,3864,DR_primary
11,5,C0,22,4586,0.4532,23,0.78641,0.84253,966,3864,DR_primary
11,5,C1,22,5050,0.4991,23,0.78656,0.84262,966,3864,DR_primary
11,5,C2,22,5067,0.5007,23,0.78633,0.84261,966,3864,DR_primary
11,5,C3,22,5067,0.5007,23,0.78633,0.84261,966,3864,DR_primary
11,5,C0,23,4590,0.4536,23,0.78671,0.8433,966,3864,DR_primary
11,5,C1,23,5032,0.4973,23,0.78656,0.84304,966,3864,DR_primary
11,5,C2,23,5000,0.4941,23,0.7866,0.8432,966,3864,DR_primary
11,5,C3,23,5000,0.4941,23,0.7866,0.8432,966,3864,DR_primary
11,5,C0,24,4637,0.4582,23,0.78695,0.84315,966,3864,DR_primary
11,5,C1,24,5103,0.5043,23,0.78725,0.84338,966,3864,DR_primary
11,5,C2,24,5107,0.5047,23,0.78716,0.8434,966,3864,DR_primary
11,5,C3,24,5107,0.5047,23,0.78716,0.8434,966,3864,DR_primary
11,5,C0,25,4537,0.4484,23,0.78673,0.84292,966,3864,DR_primary
11,5,C1,25,4988,0.4929,23,0.78667,0.84282,966,3864,DR_primary
11,5,C2,25,4994,0.4935,23,0.78653,0.84277,966,3864,DR_primary
11,5,C3,25,4994,0.4935,23,0.78653,0.84277,966,3864,DR_primary
11,5,C0,26,4632,0.4578,23,0.78642,0.843,966,3864,DR_primary
11,5,C1,26,5103,0.5043,23,0.78667,0.84309,966,3864,DR_primary
11,5,C2,26,5094,0.5034,23,0.78638,0.8429,966,3864,DR_primary
11,5,C3,26,5094,0.5034,23,0.78638,0.8429,966,3864,DR_primary
11,5,C0,27,4527,0.4474,23,0.78774,0.84342,966,3864,DR_primary
11,5,C1,27,4992,0.4933,23,0.78772,0.8434,966,3864,DR_primary
11,5,C2,27,5008,0.4949,23,0.78749,0.84347,966,3864,DR_primary
11,5,C3,27,5008,0.4949,23,0.78749,0.84347,966,3864,DR_primary
11,5,C0,28,4621,0.4567,23,0.78725,0.8433,966,3864,DR_primary
11,5,C1,28,5067,0.5007,23,0.78715,0.84315,966,3864,DR_primary
11,5,C2,28,5094,0.5034,23,0.78728,0.8433,966,3864,DR_primary
11,5,C3,28,5094,0.5034,23,0.78728,0.8433,966,3864,DR_primary
11,5,C0,29,4680,0.4625,23,0.787,0.84287,966,3864,DR_primary
11,5,C1,29,5149,0.5088,23,0.78692,0.84295,966,3864,DR_primary
11,5,C2,29,5163,0.5102,23,0.78697,0.84295,966,3864,DR_primary
11,5,C3,29,5163,0.5102,23,0.78697,0.84295,966,3864,DR_primary
11,5,C0,30,4553,0.4499,23,0.78627,0.84261,966,3864,DR_primary
11,5,C1,30,5000,0.4941,23,0.78627,0.84262,966,3864,DR_primary
11,5,C2,30,4998,0.4939,23,0.78618,0.84259,966,3864,DR_primary
11,5,C3,30,4998,0.4939,23,0.78618,0.84259,966,3864,DR_primary
11,6,C0,1,4568,0.4514,23,0.7865,0.843,966,3864,DR_primary
11,6,C1,1,5038,0.4979,23,0.78608,0.84264,966,3864,DR_primary
11,6,C2,1,5043,0.4984,23,0.78647,0.84299,966,3864,DR_primary
11,6,C3,1,5043,0.4984,23,0.78647,0.84299,966,3864,DR_primary
11,6,C0,2,4666,0.4611,23,0.78657,0.84268,966,3864,DR_primary
11,6,C1,2,5102,0.5042,23,0.78669,0.84286,966,3864,DR_primary
11,6,C2,2,5072,0.5012,23,0.78654,0.84282,966,3864,DR_primary
11,6,C3,2,5072,0.5012,23,0.78654,0.84282,966,3864,DR_primary
11,6,C0,3,4575,0.4521,23,0.78679,0.84306,966,3864,DR_primary
11,6,C1,3,5029,0.497,23,0.78666,0.84305,966,3864,DR_primary
11,6,C2,3,5026,0.4967,23,0.78663,0.84315,966,3864,DR_primary
11,6,C3,3,5026,0.4967,23,0.78663,0.84315,966,3864,DR_primary
11,6,C0,4,4607,0.4553,23,0.78778,0.84369,966,3864,DR_primary
11,6,C1,4,5073,0.5013,23,0.78768,0.8436,966,3864,DR_primary
11,6,C2,4,5065,0.5005,23,0.78767,0.84358,966,3864,DR_primary
11,6,C3,4,5065,0.5005,23,0.78767,0.84358,966,3864,DR_primary
11,6,C0,5,4552,0.4498,23,0.78692,0.84315,966,3864,DR_primary
