ratio,prox_norm,data_norm,client,round,step,mu
0.0021608671984586175,0.0003456406176316098,0.15995458576915833,CIMAS FIFE AVENUE PHARMACY,7,10,0.01
0.00040381005934199236,8.924903434757953e-05,0.22101736270020278,CIMAS FOURTH STREET PHARMACY,7,2,0.01
0.0006113887693936547,0.00013260790270672412,0.21689620311187283,CIMAS FOURTH STREET PHARMACY,7,3,0.01
0.0008226927734137549,0.00017515803515593255,0.2129081971014722,CIMAS FOURTH STREET PHARMACY,7,4,0.01
0.0010376768285109232,0.00021692442329846365,0.20904815192775614,CIMAS FOURTH STREET PHARMACY,7,5,0.01
0.0012562938702411726,0.0002579310910611805,0.205311111652296,CIMAS FOURTH STREET PHARMACY,7,6,0.01
0.001478495080012219,0.000298201139291932,0.2016923446843445,CIMAS FOURTH STREET PHARMACY,7,7,0.01
0.0017042299554018356,0.0003377567880122623,0.19818733202153085,CIMAS FOURTH STREET PHARMACY,7,8,0.01
0.0019334463834413912,0.0003766194164561621,0.1947917561519381,CIMAS FOURTH STREET PHARMACY,7,9,0.01
0.002166090716864238,0.0004148096010188509,0.19150149058362337,CIMAS FOURTH STREET PHARMACY,7,10,0.01
0.00040295065893917244,7.471163794690587e-05,0.18541138049903025,CIMAS HCC  MUTARE PHARMACY,7,2,0.01
0.0006088044265747025,0.00011123788554700985,0.18271530345609363,CIMAS HCC  MUTARE PHARMACY,7,3,0.01
0.0008175136645475901,0.00014723123532298573,0.18009636010728103,CIMAS HCC  MUTARE PHARMACY,7,4,0.01
0.0010290307212252746,0.00018270610478184957,0.17755165226194614,CIMAS HCC  MUTARE PHARMACY,7,5,0.01
0.001243308003488736,0.00021767638484858056,0.1750784071507448,CIMAS HCC  MUTARE PHARMACY,7,6,0.01
0.0014602980454517416,0.00025215546283359946,0.17267397133000711,CIMAS HCC  MUTARE PHARMACY,7,7,0.01
0.0016799535741005465,0.00028615624425712264,0.17033580491075878,CIMAS HCC  MUTARE PHARMACY,7,8,0.01
0.0019022275718444603,0.00031969117359249616,0.16806147609484676,CIMAS HCC  MUTARE PHARMACY,7,9,0.01
0.00212707333597096,0.0003527722539871872,0.16584865600139487,CIMAS HCC  MUTARE PHARMACY,7,10,0.01
0.0004043646790716541,0.00010080169523981498,0.24928412509034387,CIMAS HCC CHINHOYI ST. PHARM,7,2,0.01
0.0006130835511694608,0.00014957403160448658,0.24397006137119998,CIMAS HCC CHINHOYI ST. PHARM,7,3,0.01
0.0008261447409462152,0.00019730677974487296,0.23882834322577656,CIMAS HCC CHINHOYI ST. PHARM,7,4,0.01
0.0010435349888237495,0.00024403275215061006,0.23385200761277644,CIMAS HCC CHINHOYI ST. PHARM,7,5,0.01
0.0012652396522726131,0.00028978344142871324,0.22903442909665894,CIMAS HCC CHINHOYI ST. PHARM,7,6,0.01
0.0014912427040537444,0.00033458908412526724,0.22436930166748273,CIMAS HCC CHINHOYI ST. PHARM,7,7,0.01
0.001721526728096455,0.0003784787211152102,0.2198506215083316,CIMAS HCC CHINHOYI ST. PHARM,7,8,0.01
0.001956072913617801,0.000421480254742624,0.21547267068030032,CIMAS HCC CHINHOYI ST. PHARM,7,9,0.01
0.0021948610480273145,0.00046362050288722723,0.21123000169141348,CIMAS HCC CHINHOYI ST. PHARM,7,10,0.01
0.00040337228440079993,6.652945194464467e-05,0.16493312633879298,CIMAS HCC CHITUNGWIZA PHARMACY,7,2,0.01
0.0006100763809581949,9.895454476244804e-05,0.16220025533037125,CIMAS HCC CHITUNGWIZA PHARMACY,7,3,0.01
0.0008200703927249239,0.00013084124483541345,0.159548797269287,CIMAS HCC CHITUNGWIZA PHARMACY,7,4,0.01
0.0010333110620298514,0.00016220485391569116,0.156975822553427,CIMAS HCC CHITUNGWIZA PHARMACY,7,5,0.01
0.0012497538367528967,0.00019306012699076897,0.15447852314050636,CIMAS HCC CHITUNGWIZA PHARMACY,7,6,0.01
0.0014693529388129973,0.0002234212954220146,0.1520542066649442,CIMAS HCC CHITUNGWIZA PHARMACY,7,7,0.01
0.0016920614347576157,0.00025330208895464417,0.14970029087089806,CIMAS HCC CHITUNGWIZA PHARMACY,7,8,0.01
0.001917831308316468,0.0002827157566592805,0.14741429834486183,CIMAS HCC CHITUNGWIZA PHARMACY,7,9,0.01
0.0021466135347591644,0.000311675086862067,0.14519385153184308,CIMAS HCC CHITUNGWIZA PHARMACY,7,10,0.01
0.0004024773848315072,7.268012688406673e-05,0.18058189012158654,ASHBRITTLE   PHARMACY,8,2,0.01
0.0006074282459052882,0.00010833340231852913,0.1783476534863358,ASHBRITTLE   PHARMACY,8,3,0.01
0.0008148463184236367,0.00014353933220851388,0.17615509693434991,ASHBRITTLE   PHARMACY,8,4,0.01
0.0010247230127827475,0.0001783057092062861,0.1740038107684119,ASHBRITTLE   PHARMACY,8,5,0.01
0.0012370474526478229,0.00021264024793178537,0.17189336389371498,ASHBRITTLE   PHARMACY,8,6,0.01
0.001451806519522159,0.0002465505817012632,0.16982330523106604,ASHBRITTLE   PHARMACY,8,7,0.01
0.00166898490359427,0.00028004425950187395,0.16779316511418407,ASHBRITTLE   PHARMACY,8,8,0.01
0.001888565160611409,0.00031312874320678575,0.16580245666790372,ASHBRITTLE   PHARMACY,8,9,0.01
0.0021105277744940094,0.0003458114050249571,0.163850677164324,ASHBRITTLE   PHARMACY,8,10,0.01
0.00040173828881880883,8.721444129065657e-05,0.21709267878619318,BALLANTYNE PARK PHARMACY,8,2,0.01
0.0006052022719967754,0.00013023335301354534,0.2151897952792868,BALLANTYNE PARK PHARMACY,8,3,0.01
0.0008103781539539361,0.00017286754995756378,0.2133171397996373,BALLANTYNE PARK PHARMACY,8,4,0.01
0.0010172509914485649,0.00021512260274766576,0.21147445866956718,BALLANTYNE PARK PHARMACY,8,5,0.01
0.0012258047491609373,0.00025700404050260666,0.2096614821230916,BALLANTYNE PARK PHARMACY,8,6,0.01
0.0014360223571079228,0.0002985173482606436,0.2078779252865134,BALLANTYNE PARK PHARMACY,8,7,0.01
0.00164788576959142,0.00033966796455789096,0.20612348915550674,BALLANTYNE PARK PHARMACY,8,8,0.01
0.0018613760253833778,0.0003804612791578425,0.2043978615656022,BALLANTYNE PARK PHARMACY,8,9,0.01
0.0020764733088521185,0.0004209026309301953,0.20270071815316118,BALLANTYNE PARK PHARMACY,8,10,0.01
0.00040104507644487256,5.7381219408779893e-05,0.14307922669801804,CIMAS BORROWDALE OFFICE PARK PHARMACY,8,2,0.01
0.0006031309038304787,8.583166872036353e-05,0.14231018204381074,CIMAS BORROWDALE OFFICE PARK PHARMACY,8,3,0.01
0.0008062533095976297,0.00011412399805633333,0.14154856382950945,CIMAS BORROWDALE OFFICE PARK PHARMACY,8,4,0.01
0.0010104082650702262,0.00014225966761793172,0.14079424380801583,CIMAS BORROWDALE OFFICE PARK PHARMACY,8,5,0.01
0.0012155918768376873,0.00017024011440251212,0.14004709775240093,CIMAS BORROWDALE OFFICE PARK PHARMACY,8,6,0.01
0.0014218003785643884,0.00019806675284515357,0.13930700528096943,CIMAS BORROWDALE OFFICE PARK PHARMACY,8,7,0.01
0.0016290301232092035,0.00022574097543523957,0.1385738496907153,CIMAS BORROWDALE OFFICE PARK PHARMACY,8,8,0.01
0.0018372775756386832,0.00025326415330911877,0.1378475177987615,CIMAS BORROWDALE OFFICE PARK PHARMACY,8,9,0.01
0.0020465393056178054,0.0002806376368199096,0.13712789979139503,CIMAS BORROWDALE OFFICE PARK PHARMACY,8,10,0.01
0.00040409727439221817,0.00010285382567672727,0.25452739277052633,CIMAS BULAWAYO PHARMACY,8,2,0.01
0.0006122736394287387,0.00015271719984159395,0.24942638390259883,CIMAS BULAWAYO PHARMACY,8,3,0.01
0.0008245098819583849,0.00020158124569959556,0.24448614881461164,CIMAS BULAWAYO PHARMACY,8,4,0.01
0.001040785780273055,0.00024947661809224914,0.2397002561149498,CIMAS BULAWAYO PHARMACY,8,5,0.01
0.0012610801210161662,0.00029643275227752777,0.23506258431753338,CIMAS BULAWAYO PHARMACY,8,6,0.01
0.0014853707128001466,0.00034247792255960135,0.2305673052580787,CIMAS BULAWAYO PHARMACY,8,7,0.01
0.0017136343971097306,0.00038763929777939,0.22620886837542162,CIMAS BULAWAYO PHARMACY,8,8,0.01
0.0019458470570056334,0.000431942993833077,0.22198198582871795,CIMAS BULAWAYO PHARMACY,8,9,0.01
0.002181983624087927,0.00047541412337927323,0.21788161841865206,CIMAS BULAWAYO PHARMACY,8,10,0.01
0.00040217023120050284,5.926662275170953e-05,0.14736700569506356,CIMAS CLINIC -MASVINGO PHARMACY,8,2,0.01
0.0006064802455757795,8.840836267257886e-05,0.14577286452033705,CIMAS CLINIC -MASVINGO PHARMACY,8,3,0.01
0.0008129000930023222,0.00011723155660507798,0.14421397858634896,CIMAS CLINIC -MASVINGO PHARMACY,8,4,0.01
0.0010214003423310639,0.00014574281815032757,0.142689219995472,CIMAS CLINIC -MASVINGO PHARMACY,8,5,0.01
0.0012319521001914403,0.00017394856007791216,0.14119750276888302,CIMAS CLINIC -MASVINGO PHARMACY,8,6,0.01
0.001444527027611121,0.0002018550016854792,0.13973778117484992,CIMAS CLINIC -MASVINGO PHARMACY,8,7,0.01
0.001659097354536947,0.00022946817585661302,0.13830904812735204,CIMAS CLINIC -MASVINGO PHARMACY,8,8,0.01
0.0018756358923438902,0.00025679393583037896,0.13691033365195213,CIMAS CLINIC -MASVINGO PHARMACY,8,9,0.01
0.002094116044419698,0.00028383796169531415,0.1355407034159698,CIMAS CLINIC -MASVINGO PHARMACY,8,10,0.01
0.0004033983696894211,6.641763602126136e-05,0.1646452762622633,CIMAS FIFE AVENUE PHARMACY,8,2,0.01
0.0006101571144707089,9.878178557953094e-05,0.1618956548023223,CIMAS FIFE AVENUE PHARMACY,8,3,0.01
0.000820236570627205,0.00013060415026269295,0.1592274167473717,CIMAS FIFE AVENUE PHARMACY,8,4,0.01
0.0010335954523076338,0.0001619000228506376,0.15663770819538256,CIMAS FIFE AVENUE PHARMACY,8,5,0.01
0.0012501909021577762,0.0001926841621221702,0.15412379164622422,CIMAS FIFE AVENUE PHARMACY,8,6,0.01
0.0014699785455443983,0.0002229708150435296,0.15168304035413904,CIMAS FIFE AVENUE PHARMACY,8,7,0.01
0.0016929125482863267,0.00025277373788156214,0.1493129329908008,CIMAS FIFE AVENUE PHARMACY,8,8,0.01
0.0019189456777793108,0.0002821062162996446,0.14701104860149583,CIMAS FIFE AVENUE PHARMACY,8,9,0.01
0.0021480293673748975,0.0003109810844911779,0.14477506183783104,CIMAS FIFE AVENUE PHARMACY,8,10,0.01
0.00040355308317983283,8.109698132623608e-05,0.2009574073557439,CIMAS FOURTH STREET PHARMACY,8,2,0.01
0.0006106151187284108,0.00012056969130457937,0.1974561186032577,CIMAS FOURTH STREET PHARMACY,8,3,0.01
0.0008211403203763169,0.00015935386650880803,0.19406411127854303,CIMAS FOURTH STREET PHARMACY,8,4,0.01
0.0010350813136983479,0.0001974699862695805,0.19077726904760728,CIMAS FOURTH STREET PHARMACY,8,5,0.01
0.0012523892063591782,0.00023493776540594346,0.18759165618245086,CIMAS FOURTH STREET PHARMACY,8,6,0.01
0.0014730136612554129,0.00027177618823692035,0.184503508273842,CIMAS FOURTH STREET PHARMACY,8,7,0.01
0.0016969029724670929,0.00030800354084254496,0.18150922347359957,CIMAS FOURTH STREET PHARMACY,8,8,0.01
0.0019240041438951252,0.00034363744167308725,0.17860535423660628,CIMAS FOURTH STREET PHARMACY,8,9,0.01
0.0021542629704280974,0.0003786948705996104,0.17578859953404657,CIMAS FOURTH STREET PHARMACY,8,10,0.01
0.0004026325997204297,6.77881629825055e-05,0.16836233089316316,CIMAS HCC  MUTARE PHARMACY,8,2,0.01
0.0006078542972590729,0.00010100704659312408,0.16616983222555715,CIMAS HCC  MUTARE PHARMACY,8,3,0.01
0.0008156218640105389,0.00013379095574537358,0.1640355189689285,CIMAS HCC  MUTARE PHARMACY,8,4,0.01
0.001025892396774466,0.00016615076243534495,0.1619572997691997,CIMAS HCC  MUTARE PHARMACY,8,5,0.01
0.001238623366948135,0.00019809696175596383,0.1599331701968923,CIMAS HCC  MUTARE PHARMACY,8,6,0.01
0.0014537726668207305,0.00022963968760889987,0.15796120868822025,CIMAS HCC  MUTARE PHARMACY,8,7,0.01
0.0016712986529919976,0.00026078872766352283,0.15603957269794527,CIMAS HCC  MUTARE PHARMACY,8,8,0.01
0.001891160186943671,0.00029155353760313384,0.1541664950520756,CIMAS HCC  MUTARE PHARMACY,8,9,0.01
0.002113316672797773,0.00032194325469640485,0.15234028048914758,CIMAS HCC  MUTARE PHARMACY,8,10,0.01
0.00040417621835526075,9.202880020430289e-05,0.22769474309696244,CIMAS HCC CHINHOYI ST. PHARM,8,2,0.01
0.0006125161644634797,0.00013661764051482646,0.2230433226762166,CIMAS HCC CHINHOYI ST. PHARM,8,3,0.01
0.0008250060392051201,0.00018029508127487376,0.21853789270268267,CIMAS HCC CHINHOYI ST. PHARM,8,4,0.01
0.0010416307289689466,0.00022308891947824108,0.2141727516996975,CIMAS HCC CHINHOYI ST. PHARM,8,5,0.01
0.00126237379807712,0.0002650258708881743,0.20994246814364215,CIMAS HCC CHINHOYI ST. PHARM,8,6,0.01
0.0014872174801155024,0.0003061316210894075,0.2058418658887954,CIMAS HCC CHINHOYI ST. PHARM,8,7,0.01
0.0017161426686251092,0.00034643087379816246,0.20186601040326455,CIMAS HCC CHINHOYI ST. PHARM,8,8,0.01
0.0019491289075663787,0.00038594739658376977,0.19801019577799583,CIMAS HCC CHINHOYI ST. PHARM,8,9,0.01
0.0021861543819282885,0.0004247040641479887,0.19426993247081673,CIMAS HCC CHINHOYI ST. PHARM,8,10,0.01
0.0004030231076000411,5.9157290661377585e-05,0.1467838680855121,CIMAS HCC CHITUNGWIZA PHARMACY,8,2,0.01
0.0006090258073201272,8.806343531003363e-05,0.14459721452122984,CIMAS HCC CHITUNGWIZA PHARMACY,8,3,0.01
0.0008179636169967318,0.00011653745874234659,0.1424726678800583,CIMAS HCC CHITUNGWIZA PHARMACY,8,4,0.01
0.0010297911598611826,0.00014459099777357884,0.14040807826809265,CIMAS HCC CHITUNGWIZA PHARMACY,8,5,0.01
0.0012444622378130921,0.00017223529147171582,0.13840138032182228,CIMAS HCC CHITUNGWIZA PHARMACY,8,6,0.01
0.0014619299056841937,0.00019948119718035518,0.13645058932356716,CIMAS HCC CHITUNGWIZA PHARMACY,8,7,0.01
0.0016821465462780844,0.00022633920579234819,0.13455379752325744,CIMAS HCC CHITUNGWIZA PHARMACY,8,8,0.01
0.0019050639459639704,0.0002528194563135275,0.1327091706549513,CIMAS HCC CHITUNGWIZA PHARMACY,8,9,0.01
0.0021306333705973617,0.00027893174975366806,0.13091494463707967,CIMAS HCC CHITUNGWIZA PHARMACY,8,10,0.01
0.004048965927639586,0.00141237908484029,0.3488246406814445,ASHBRITTLE   PHARMACY,1,2,0.1
0.006147176866626039,0.0020892617121723036,0.3398733691095215,ASHBRITTLE   PHARMACY,1,3,0.1
0.008294812615454273,0.0027474562151223814,0.33122583263707817,ASHBRITTLE   PHARMACY,1,4,0.1
0.01049195473309096,0.003387578187970243,0.3228738851956763,ASHBRITTLE   PHARMACY,1,5,0.1
0.012738587701285144,0.004010225635120723,0.3148092809940106,ASHBRITTLE   PHARMACY,1,6,0.1
0.015034600210423636,0.004615978940767799,0.3070237236882093,ASHBRITTLE   PHARMACY,1,7,0.1
0.017379786577950442,0.005205400922225825,0.2995089093228489,ASHBRITTLE   PHARMACY,1,8,0.1
0.01977384830975003,0.005779036955407341,0.2922565635621788,ASHBRITTLE   PHARMACY,1,9,0.1
0.02221639581560148,0.006337415161973223,0.2852584737224914,ASHBRITTLE   PHARMACY,1,10,0.1
0.004046294839184856,0.001594502701280919,0.39406488272667217,BALLANTYNE PARK PHARMACY,1,2,0.1
0.006138577966858335,0.002360216609917889,0.38448914759419844,BALLANTYNE PARK PHARMACY,1,3,0.1
0.008276402161677401,0.003105886488160293,0.3752701267395656,BALLANTYNE PARK PHARMACY,1,4,0.1
0.010459186446263426,0.0038322217372803234,0.3663976884788583,BALLANTYNE PARK PHARMACY,1,5,0.1
0.012686223305523424,0.00453991023281013,0.35786144729405084,BALLANTYNE PARK PHARMACY,1,6,0.1
0.014956686155170032,0.0052296181262599245,0.3496508566138642,BALLANTYNE PARK PHARMACY,1,7,0.1
0.01726963701491945,0.00590198979816619,0.3417552895331494,BALLANTYNE PARK PHARMACY,1,8,0.1
0.01962403434661965,0.00655764794060178,0.33416410839758703,BALLANTYNE PARK PHARMACY,1,9,0.1
0.02201874102140619,0.007197193749256575,0.3268667242264035,BALLANTYNE PARK PHARMACY,1,10,0.1
0.004055250252983649,0.0019914408636457367,0.491077181286293,CIMAS BORROWDALE OFFICE PARK PHARMACY,1,2,0.1
0.006166209741267092,0.0029414527470402133,0.4770276832062115,CIMAS BORROWDALE OFFICE PARK PHARMACY,1,3,0.1
0.00833315222109813,0.0038624589471207547,0.46350514722887975,CIMAS BORROWDALE OFFICE PARK PHARMACY,1,4,0.1
0.010556173068694493,0.004755526693147141,0.4504972268075241,CIMAS BORROWDALE OFFICE PARK PHARMACY,1,5,0.1
0.012835196479805109,0.005621694550361854,0.4379905332346899,CIMAS BORROWDALE OFFICE PARK PHARMACY,1,6,0.1
0.015169982916682416,0.006461970962112588,0.4259708793083982,CIMAS BORROWDALE OFFICE PARK PHARMACY,1,7,0.1
0.01756013672197252,0.0072773332166773,0.41442349407059975,CIMAS BORROWDALE OFFICE PARK PHARMACY,1,8,0.1
