seed,condition,round,client_id,n_train,n_test,prevalence,auroc
37,cold_local,28,CLIQUE PHARMACY,94,24,0.4166666666666667,0.8142857142857143
37,cold_local,28,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.7692307692307692
37,cold_local,28,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.8386243386243386
37,cold_local,28,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.7863247863247863
37,cold_local,28,MEDICINE CHEST,94,24,0.3333333333333333,0.703125
37,cold_local,28,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.7380843495934958
37,cold_local,28,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.5320512820512819
37,cold_local,28,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.6953846153846155
37,cold_local,28,WATERSHED PHARMACY,97,25,0.36,0.4791666666666667
37,cold_local,29,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.6339285714285714
37,cold_local,29,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.6071428571428572
37,cold_local,29,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.7178571428571429
37,cold_local,29,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.8349514563106796
37,cold_local,29,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.8131256952169077
37,cold_local,29,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.8027003484320558
37,cold_local,29,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.8028240142210731
37,cold_local,29,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.788878842676311
37,cold_local,29,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.8351111111111111
37,cold_local,29,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.7590992406389107
37,cold_local,29,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.7685406698564594
37,cold_local,29,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.8232060185185186
37,cold_local,29,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.8392156862745098
37,cold_local,29,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.7458333333333333
37,cold_local,29,CLIQUE PHARMACY,94,24,0.4166666666666667,0.8142857142857143
37,cold_local,29,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.7692307692307692
37,cold_local,29,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.8373015873015873
37,cold_local,29,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.7863247863247863
37,cold_local,29,MEDICINE CHEST,94,24,0.3333333333333333,0.7109375
37,cold_local,29,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.7384654471544715
37,cold_local,29,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.5256410256410255
37,cold_local,29,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.6953846153846155
37,cold_local,29,WATERSHED PHARMACY,97,25,0.36,0.4791666666666667
37,cold_local,30,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.6339285714285714
37,cold_local,30,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.6071428571428572
37,cold_local,30,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.7214285714285714
37,cold_local,30,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.835124826629681
37,cold_local,30,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.8131256952169077
37,cold_local,30,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.8027003484320557
37,cold_local,30,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.8033492243051067
37,cold_local,30,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.7885774562989754
37,cold_local,30,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.8351111111111111
37,cold_local,30,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.7596229379418696
37,cold_local,30,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.7685406698564594
37,cold_local,30,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.8236400462962963
37,cold_local,30,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.8384313725490197
37,cold_local,30,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.7463541666666668
37,cold_local,30,CLIQUE PHARMACY,94,24,0.4166666666666667,0.8071428571428572
37,cold_local,30,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.7692307692307692
37,cold_local,30,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.8373015873015873
37,cold_local,30,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.7863247863247863
37,cold_local,30,MEDICINE CHEST,94,24,0.3333333333333333,0.7109375
37,cold_local,30,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.738744918699187
37,cold_local,30,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.5256410256410255
37,cold_local,30,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.6953846153846155
37,cold_local,30,WATERSHED PHARMACY,97,25,0.36,0.4722222222222222
37,cold_local,31,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.625
37,cold_local,31,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.6071428571428572
37,cold_local,31,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.725
37,cold_local,31,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.835124826629681
37,cold_local,31,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.8131256952169077
37,cold_local,31,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.8027003484320557
37,cold_local,31,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.8033492243051066
37,cold_local,31,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.7875226039783002
37,cold_local,31,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.8352222222222222
37,cold_local,31,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.7604084838963079
37,cold_local,31,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.770933014354067
37,cold_local,31,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.82421875
37,cold_local,31,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.8376470588235294
37,cold_local,31,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.7473958333333334
37,cold_local,31,CLIQUE PHARMACY,94,24,0.4166666666666667,0.8071428571428572
37,cold_local,31,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.7596153846153846
37,cold_local,31,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.835978835978836
37,cold_local,31,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.7863247863247863
37,cold_local,31,MEDICINE CHEST,94,24,0.3333333333333333,0.7109375
37,cold_local,31,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.7393038617886178
37,cold_local,31,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.5256410256410255
37,cold_local,31,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.6953846153846155
37,cold_local,31,WATERSHED PHARMACY,97,25,0.36,0.4722222222222222
37,cold_local,32,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.625
37,cold_local,32,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.6160714285714286
37,cold_local,32,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.7261904761904762
37,cold_local,32,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.8352115117891816
37,cold_local,32,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.814238042269188
37,cold_local,32,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.8022648083623694
37,cold_local,32,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.8041370394311572
37,cold_local,32,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.7867691380349608
37,cold_local,32,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.8356111111111111
37,cold_local,32,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.759884786593349
37,cold_local,32,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.771531100478469
37,cold_local,32,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.8239293981481483
37,cold_local,32,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.8376470588235294
37,cold_local,32,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.7463541666666668
37,cold_local,32,CLIQUE PHARMACY,94,24,0.4166666666666667,0.8071428571428572
37,cold_local,32,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.7596153846153846
37,cold_local,32,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.835978835978836
37,cold_local,32,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.7863247863247863
37,cold_local,32,MEDICINE CHEST,94,24,0.3333333333333333,0.7109375
37,cold_local,32,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.7397865853658536
37,cold_local,32,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.5192307692307692
37,cold_local,32,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.6923076923076923
37,cold_local,32,WATERSHED PHARMACY,97,25,0.36,0.4722222222222222
37,cold_local,33,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.625
37,cold_local,33,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.6160714285714286
37,cold_local,33,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.725
37,cold_local,33,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.8352981969486823
37,cold_local,33,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.8153503893214683
37,cold_local,33,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.8044425087108014
37,cold_local,33,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.8042784421460891
37,cold_local,33,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.786618444846293
37,cold_local,33,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.8356111111111111
37,cold_local,33,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.7601466352448285
37,cold_local,33,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.7721291866028708
37,cold_local,33,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.8236400462962964
37,cold_local,33,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.8376470588235294
37,cold_local,33,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.7463541666666667
37,cold_local,33,CLIQUE PHARMACY,94,24,0.4166666666666667,0.8071428571428572
37,cold_local,33,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.7596153846153846
37,cold_local,33,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.835978835978836
37,cold_local,33,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.7863247863247863
37,cold_local,33,MEDICINE CHEST,94,24,0.3333333333333333,0.7109375
37,cold_local,33,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.7398373983739837
37,cold_local,33,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.5192307692307692
37,cold_local,33,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.6923076923076923
37,cold_local,33,WATERSHED PHARMACY,97,25,0.36,0.4722222222222222
37,cold_local,34,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.625
37,cold_local,34,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.6160714285714286
37,cold_local,34,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.7261904761904762
37,cold_local,34,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.8352981969486823
37,cold_local,34,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.814238042269188
37,cold_local,34,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.8031358885017421
37,cold_local,34,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.8048440530058177
37,cold_local,34,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.7869198312236287
37,cold_local,34,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.8357777777777777
37,cold_local,34,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.7604084838963079
37,cold_local,34,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.7721291866028708
37,cold_local,34,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.824074074074074
37,cold_local,34,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.8360784313725491
37,cold_local,34,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.7479166666666667
37,cold_local,34,CLIQUE PHARMACY,94,24,0.4166666666666667,0.8071428571428572
37,cold_local,34,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.7596153846153846
37,cold_local,34,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.8373015873015872
37,cold_local,34,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.7863247863247863
37,cold_local,34,MEDICINE CHEST,94,24,0.3333333333333333,0.7109375
37,cold_local,34,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.7401930894308943
37,cold_local,34,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.5192307692307692
37,cold_local,34,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.6923076923076923
37,cold_local,34,WATERSHED PHARMACY,97,25,0.36,0.4722222222222222
37,cold_local,35,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.6160714285714286
37,cold_local,35,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.6160714285714286
37,cold_local,35,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.7273809523809524
37,cold_local,35,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.8355582524271845
37,cold_local,35,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.814238042269188
37,cold_local,35,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.8031358885017421
37,cold_local,35,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.8051672592113769
37,cold_local,35,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.7873719107896323
37,cold_local,35,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.8361666666666666
37,cold_local,35,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.7606703325477874
37,cold_local,35,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.7721291866028708
37,cold_local,35,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.8246527777777778
37,cold_local,35,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.8360784313725491
37,cold_local,35,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.7489583333333333
37,cold_local,35,CLIQUE PHARMACY,94,24,0.4166666666666667,0.8071428571428572
37,cold_local,35,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.7596153846153846
37,cold_local,35,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.8373015873015872
37,cold_local,35,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.7863247863247863
37,cold_local,35,MEDICINE CHEST,94,24,0.3333333333333333,0.7109375
37,cold_local,35,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.7408028455284552
37,cold_local,35,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.5064102564102564
37,cold_local,35,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.6923076923076923
37,cold_local,35,WATERSHED PHARMACY,97,25,0.36,0.4722222222222222
37,cold_local,36,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.6160714285714286
37,cold_local,36,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.6160714285714286
37,cold_local,36,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.7297619047619048
37,cold_local,36,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.8352115117891816
37,cold_local,36,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.814238042269188
37,cold_local,36,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.8031358885017421
37,cold_local,36,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.8056318681318682
37,cold_local,36,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.7875226039783002
37,cold_local,36,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.8364999999999999
37,cold_local,36,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.7606703325477875
37,cold_local,36,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.7715311004784688
37,cold_local,36,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.8243634259259259
37,cold_local,36,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.8345098039215686
37,cold_local,36,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.7494791666666666
37,cold_local,36,CLIQUE PHARMACY,94,24,0.4166666666666667,0.8071428571428572
37,cold_local,36,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.7596153846153846
37,cold_local,36,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.8373015873015872
37,cold_local,36,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.7948717948717949
37,cold_local,36,MEDICINE CHEST,94,24,0.3333333333333333,0.7109375
37,cold_local,36,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.741310975609756
37,cold_local,36,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.5064102564102564
37,cold_local,36,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.6892307692307693
37,cold_local,36,WATERSHED PHARMACY,97,25,0.36,0.4722222222222222
37,cold_local,37,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.6160714285714286
37,cold_local,37,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.6160714285714286
37,cold_local,37,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.730952380952381
37,cold_local,37,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.8356449375866851
37,cold_local,37,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.814238042269188
37,cold_local,37,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.8031358885017421
37,cold_local,37,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.8059550743374273
37,cold_local,37,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.7873719107896323
37,cold_local,37,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.8365
37,cold_local,37,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.7604084838963079
37,cold_local,37,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.7709330143540669
37,cold_local,37,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.8247974537037037
37,cold_local,37,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.8352941176470587
37,cold_local,37,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.75
37,cold_local,37,CLIQUE PHARMACY,94,24,0.4166666666666667,0.8071428571428572
37,cold_local,37,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.7596153846153846
37,cold_local,37,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.8373015873015872
37,cold_local,37,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.7948717948717949
37,cold_local,37,MEDICINE CHEST,94,24,0.3333333333333333,0.7109375
37,cold_local,37,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.7416920731707317
37,cold_local,37,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.5064102564102564
37,cold_local,37,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.6923076923076923
37,cold_local,37,WATERSHED PHARMACY,97,25,0.36,0.4652777777777778
37,cold_local,38,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.6160714285714286
37,cold_local,38,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.6160714285714286
37,cold_local,38,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.7333333333333334
37,cold_local,38,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.8359049930651872
37,cold_local,38,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.814238042269188
37,cold_local,38,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.804006968641115
37,cold_local,38,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.8064802844214609
37,cold_local,38,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.7873719107896323
37,cold_local,38,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.8363333333333333
37,cold_local,38,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.7604084838963079
37,cold_local,38,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.7709330143540669
37,cold_local,38,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.8250868055555556
37,cold_local,38,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.8337254901960784
37,cold_local,38,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.7505208333333333
37,cold_local,38,CLIQUE PHARMACY,94,24,0.4166666666666667,0.8
37,cold_local,38,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.7692307692307693
37,cold_local,38,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.8373015873015872
37,cold_local,38,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.7948717948717949
37,cold_local,38,MEDICINE CHEST,94,24,0.3333333333333333,0.7109375
37,cold_local,38,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.7417936991869919
37,cold_local,38,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.49999999999999994
37,cold_local,38,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.6984615384615385
37,cold_local,38,WATERSHED PHARMACY,97,25,0.36,0.4583333333333333
37,cold_local,39,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.6160714285714286
37,cold_local,39,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.6160714285714286
37,cold_local,39,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.7345238095238096
37,cold_local,39,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.8360783633841886
37,cold_local,39,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.8153503893214683
37,cold_local,39,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.8044425087108014
37,cold_local,39,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.8066620879120879
37,cold_local,39,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.7876732971669681
37,cold_local,39,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.836
37,cold_local,39,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.7601466352448285
37,cold_local,39,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.770933014354067
37,cold_local,39,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.8247974537037037
37,cold_local,39,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.8329411764705883
37,cold_local,39,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.7515625
37,cold_local,39,CLIQUE PHARMACY,94,24,0.4166666666666667,0.8
37,cold_local,39,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.7692307692307693
37,cold_local,39,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.8373015873015872
37,cold_local,39,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.7948717948717949
37,cold_local,39,MEDICINE CHEST,94,24,0.3333333333333333,0.7109375
37,cold_local,39,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.741844512195122
37,cold_local,39,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.49999999999999994
37,cold_local,39,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.6984615384615385
37,cold_local,39,WATERSHED PHARMACY,97,25,0.36,0.4583333333333333
37,cold_local,40,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.6160714285714286
37,cold_local,40,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.6160714285714286
37,cold_local,40,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.7357142857142858
37,cold_local,40,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.835991678224688
37,cold_local,40,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.8153503893214683
37,cold_local,40,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.804006968641115
37,cold_local,40,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.8068640917905625
37,cold_local,40,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.7875226039783002
37,cold_local,40,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.8363888888888888
37,cold_local,40,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.7596229379418696
37,cold_local,40,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.770933014354067
37,cold_local,40,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.8245081018518517
37,cold_local,40,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.8337254901960784
