seed,condition,round,n_providers,mean_auroc,min_auroc,max_auroc,var_auroc,iqr_auroc,q25_auroc,q75_auroc
19,cold_fed,15,23,0.7501296278532906,0.5288461538461539,0.8472222222222222,0.005370457156844206,0.06967391421787339,0.7316964285714286,0.801370342789302
19,cold_fed,16,23,0.750326035194458,0.5288461538461539,0.8472222222222222,0.005396889766583659,0.07062960533352292,0.7314360119047619,0.8020656172382848
19,cold_fed,17,23,0.7500229251882591,0.5288461538461539,0.8541666666666667,0.00558754525852513,0.07110619950061714,0.7309151785714286,0.8020213780720458
19,cold_fed,18,23,0.7504000507829243,0.5288461538461539,0.8541666666666667,0.005602911454298831,0.07080118247954692,0.7314360119047619,0.8022371943843088
19,cold_fed,19,23,0.7506119330062818,0.5288461538461539,0.8541666666666667,0.005566493021786636,0.07019043882892273,0.7316964285714286,0.8018868674003513
19,cold_fed,20,23,0.7507349064606019,0.5288461538461539,0.8541666666666667,0.005549057521164029,0.07031813799687237,0.7314360119047619,0.8017541499016343
19,cold_fed,21,23,0.7511217348246954,0.5288461538461539,0.8541666666666667,0.00566502362642467,0.07014619966268365,0.7316964285714286,0.8018426282341122
19,cold_fed,22,23,0.7509774099029182,0.5288461538461539,0.8541666666666667,0.005726142243859422,0.0704057197428617,0.7314360119047619,0.8018417316476236
19,cold_fed,23,23,0.7518083792877236,0.5384615384615384,0.8611111111111112,0.005603944251495449,0.07081691331647466,0.7315476190476191,0.8023645323640938
19,cold_fed,24,23,0.752261541769124,0.5384615384615384,0.8611111111111112,0.005659921041309853,0.07055416807850656,0.7315476190476191,0.8021017871261257
19,cold_fed,25,23,0.7518254829406511,0.5288461538461537,0.8680555555555556,0.006072118007253569,0.07136701565898518,0.730952380952381,0.8023193966113662
19,cold_fed,26,23,0.7519105313881738,0.5288461538461537,0.8680555555555556,0.006030510895428206,0.07123519474675666,0.730952380952381,0.8021875756991377
19,cold_fed,27,23,0.7519807195822671,0.5288461538461537,0.8680555555555556,0.005986388524686542,0.07188802320247789,0.730952380952381,0.8028404041548589
19,cold_fed,28,23,0.7518043614599957,0.5288461538461537,0.8680555555555556,0.005996208592530824,0.07166862054426015,0.730952380952381,0.8026210014966412
19,cold_fed,29,23,0.7519687498546519,0.5288461538461537,0.8680555555555556,0.005997066042455623,0.07214628550800262,0.730952380952381,0.8030986664603836
19,cold_fed,30,23,0.7524555718761508,0.5288461538461537,0.8680555555555556,0.006048788470527689,0.07137767709376319,0.7315476190476191,0.8029252961413823
19,cold_fed,31,23,0.7525910750806315,0.5288461538461537,0.8680555555555556,0.0060622013700161095,0.0739507815782755,0.7290178571428572,0.8029686387211327
19,cold_fed,32,23,0.7525351101253365,0.5288461538461537,0.8680555555555556,0.006074279705520238,0.07463360141950293,0.7284226190476191,0.803056220467122
19,cold_fed,33,23,0.752835959448099,0.5288461538461537,0.8680555555555556,0.006135150189354996,0.07343048364326621,0.7297991071428571,0.8032295907861233
19,cold_fed,34,23,0.7530485294065692,0.5288461538461537,0.8680555555555556,0.0061588008916014575,0.07312582781036059,0.7300595238095238,0.8031853516198844
19,cold_fed,35,23,0.7539162394283758,0.5384615384615385,0.8819444444444444,0.0060842692593004784,0.07347525820782952,0.7300595238095238,0.8035347820173533
19,cold_fed,36,23,0.7538981189312913,0.5384615384615385,0.8819444444444444,0.006075563623059513,0.0727368153892558,0.7305803571428571,0.8033171725321129
19,cold_fed,37,23,0.7532756305814636,0.5384615384615385,0.875,0.005984503743326858,0.07334576586690256,0.7303199404761904,0.803665706343093
19,cold_fed,38,23,0.7535521409702052,0.5480769230769231,0.875,0.005829539519555421,0.07163437562694286,0.7318995098039216,0.8035338854308645
19,cold_fed,39,23,0.7533432269585169,0.5480769230769231,0.875,0.005759912032894434,0.07279350916325011,0.7311755952380953,0.8039691044013454
19,cold_fed,40,23,0.7541025927787186,0.5576923076923077,0.875,0.0055512563102528755,0.07273662841125061,0.7313616071428571,0.8040982355541078
19,cold_fed,41,23,0.754240362189857,0.5576923076923077,0.875,0.005582407218064765,0.07442202685180666,0.7297195512820513,0.804141578133858
19,cold_fed,42,23,0.7543099658362273,0.5576923076923077,0.875,0.0055893349914927165,0.07446590482988102,0.729979967948718,0.804445872778599
19,cold_fed,43,23,0.7545230118601032,0.5576923076923077,0.875,0.005598118539906444,0.07369268071506485,0.7308407738095237,0.8045334545245886
19,cold_fed,44,23,0.7537658429057376,0.5576923076923077,0.875,0.005671035519264534,0.07423139924646793,0.730171130952381,0.8044025301988489
19,cold_fed,45,23,0.7533968956171896,0.5576923076923077,0.875,0.00562165469667615,0.07589241110199174,0.7289010989010989,0.8047935100030906
19,cold_fed,46,23,0.7531380520606589,0.5576923076923077,0.875,0.005721033588483296,0.07683618300820994,0.7283058608058608,0.8051420438140707
19,cold_fed,47,23,0.7531324299294937,0.5673076923076923,0.875,0.005541266592683282,0.07695106638023952,0.7277106227106227,0.8046616890908622
19,cold_fed,48,23,0.7531397950921807,0.5673076923076923,0.875,0.005537442576128305,0.07728445582399812,0.7271153846153846,0.8043998404393827
19,cold_fed,49,23,0.7531877777412591,0.5673076923076923,0.875,0.005544626900051478,0.07754361471601157,0.7271153846153846,0.8046589993313962
19,cold_fed,50,23,0.7530708001131476,0.5673076923076923,0.875,0.005562461049837684,0.0792563431599631,0.7255769230769231,0.8048332662368862
19,cold_fed,51,23,0.7526964354515399,0.5673076923076923,0.875,0.005545345387592964,0.08022776481571536,0.7240384615384616,0.804266226354177
19,cold_fed,52,23,0.7529688625185643,0.5673076923076923,0.875,0.005494021540576299,0.08027110739546561,0.7240384615384616,0.8043095689339272
19,cold_fed,53,23,0.753531319294284,0.5673076923076923,0.875,0.00539149341373237,0.08035868914145516,0.7240384615384616,0.8043971506799168
19,cold_fed,54,23,0.7536954951579528,0.5673076923076923,0.8819444444444444,0.005488036119831647,0.08202807500565645,0.7225,0.8045280750056565
19,cold_fed,55,23,0.7544327217625381,0.5769230769230769,0.8819444444444444,0.005315800203143455,0.08186895246738779,0.7230952380952381,0.8049641905626259
19,cold_fed,56,23,0.7552289294380244,0.5865384615384616,0.8819444444444444,0.0050459402951308205,0.08182560988763732,0.7230952380952382,0.8049208479828756
19,cold_fed,57,23,0.7551344384038413,0.5865384615384616,0.8819444444444444,0.005050254498008411,0.08259511488836546,0.7225000000000001,0.8050951148883656
19,cold_fed,58,23,0.7550767487652289,0.5865384615384616,0.8819444444444444,0.005074816945266659,0.0842211581728165,0.7209615384615385,0.805182696634355
19,cold_fed,59,23,0.7551686363979718,0.5865384615384616,0.8819444444444444,0.005070008365661346,0.08266415831618412,0.7223442714126809,0.805008429728865
19,cold_fed,60,23,0.7550718404326008,0.5865384615384616,0.8819444444444444,0.005079357643442878,0.08262081573643376,0.7223442714126809,0.8049650871491146
19,cold_local,1,23,0.7466284312647652,0.5384615384615385,0.8397435897435898,0.00495558314691995,0.07003787208959622,0.722485632183908,0.7925235042735043
19,cold_local,2,23,0.7472825884269717,0.5480769230769231,0.8397435897435898,0.0050489908251043734,0.0706074998455074,0.7227813890433815,0.7933888888888889
19,cold_local,3,23,0.7473774707894726,0.5480769230769231,0.8525641025641026,0.005463433165711041,0.07075506928995179,0.7235626390433815,0.7943177083333333
19,cold_local,4,23,0.7481987019450438,0.5576923076923077,0.8525641025641026,0.005545760347942088,0.0724298770753512,0.723266882183908,0.7956967592592592
19,cold_local,5,23,0.7491247277968934,0.5576923076923077,0.8525641025641026,0.005704273876663842,0.07286274744572152,0.7230064655172415,0.795869212962963
19,cold_local,6,23,0.7507311522922165,0.5714285714285714,0.8653846153846154,0.005516796192324782,0.07343446743809989,0.7233022223767149,0.7967366898148148
19,cold_local,7,23,0.7521516465257605,0.5714285714285714,0.8653846153846154,0.005596856886205313,0.07407099749194801,0.7241541527623285,0.7982251502542765
19,cold_local,8,23,0.7529095709650883,0.5714285714285714,0.8653846153846153,0.005577335436743307,0.07722433044687071,0.7214086253244345,0.7986329557713052
19,cold_local,9,23,0.7527585142539742,0.5625,0.8653846153846153,0.005695529150669677,0.07875677477573495,0.7206273753244345,0.7993841501001695
19,cold_local,10,23,0.7532880959493345,0.5535714285714285,0.8653846153846153,0.005901025655737565,0.07637197453686928,0.723119934848244,0.7994919093851133
19,cold_local,11,23,0.7541984794849236,0.5535714285714285,0.8653846153846153,0.005828058106690932,0.0760912527367269,0.7236761083743842,0.7997673611111111
19,cold_local,12,23,0.753549875892377,0.5446428571428572,0.8653846153846153,0.005961862983667352,0.07453963030645461,0.7253446289528047,0.7998842592592593
19,cold_local,13,23,0.7535835903621562,0.5446428571428572,0.8653846153846153,0.005982571132818124,0.07372530362197616,0.726456976005085,0.8001822796270611
19,cold_local,14,23,0.7545398579589317,0.5446428571428572,0.8680555555555556,0.005723240922903492,0.07394728505208881,0.726456976005085,0.8004042610571738
19,cold_local,15,23,0.754580025712647,0.5446428571428572,0.8680555555555556,0.005753117440714739,0.07343110227953153,0.7270131495312251,0.8004442518107566
19,cold_local,16,23,0.7541370146087168,0.5357142857142858,0.8680555555555556,0.005985492708412046,0.07718083814835408,0.7250060831479421,0.8021869212962962
19,cold_local,17,23,0.7541886094510507,0.5357142857142858,0.875,0.006090987899642378,0.07493423183681458,0.7276809302002224,0.802615162037037
19,cold_local,18,23,0.7532314067073406,0.5267857142857143,0.875,0.006151294779826922,0.07772743055555553,0.7252604166666666,0.8029878472222222
19,cold_local,19,23,0.7529023116557011,0.5178571428571428,0.875,0.006440756593768199,0.0778674768518518,0.7255208333333334,0.8033883101851852
19,cold_local,20,23,0.7532165139990742,0.5178571428571428,0.875,0.006437614649142455,0.07799505537974682,0.7259164029535865,0.8039114583333333
19,cold_local,21,23,0.7538310048254108,0.5178571428571428,0.875,0.006384598542355868,0.07837846698981976,0.7257610006027728,0.8041394675925926
19,cold_local,22,23,0.7538800929518755,0.5178571428571428,0.875,0.006349421706999646,0.07954522081916626,0.7249321880650994,0.8044774088842657
19,cold_local,23,23,0.7534639670368793,0.5089285714285714,0.875,0.006557479748982189,0.08078888691987995,0.7240355635925256,0.8048244505124056
19,cold_local,24,23,0.7532238837759229,0.5,0.875,0.006742566038881831,0.08105170555388119,0.7241109101868596,0.8051626157407408
19,cold_local,25,23,0.752202371406171,0.4821428571428571,0.875,0.007206631510401123,0.07977789603007168,0.7253013863773357,0.8050792824074073
19,cold_local,26,23,0.7515094966582528,0.4821428571428571,0.875,0.007247242414657225,0.08512584999614725,0.7200892857142858,0.805215135710433
19,cold_local,27,23,0.7519632230771727,0.4821428571428571,0.875,0.007209546623537547,0.08188599088980819,0.72373417721519,0.8056201681049981
19,cold_local,28,23,0.7516000901788717,0.4732142857142857,0.875,0.007448990662801877,0.08254043615802598,0.7232820976491863,0.8058225338072122
19,cold_local,29,23,0.7520600315617132,0.4821428571428571,0.875,0.0072151390050478655,0.08220555453142708,0.7238773357444244,0.8060828902758514
19,cold_local,30,23,0.7519094693696328,0.4821428571428571,0.875,0.007343203325146844,0.08302765384604127,0.7235759493670886,0.8066036032131298
19,cold_local,31,23,0.7517558611143831,0.4821428571428571,0.875,0.00734374311389628,0.0842226560645799,0.722453285111513,0.8066759411760929
19,cold_local,32,23,0.7515342603878122,0.4821428571428571,0.8819444444444444,0.007424552796447759,0.08550434344261926,0.7213306208559374,0.8068349642985566
19,cold_local,33,23,0.7515269470068865,0.4821428571428571,0.8819444444444444,0.007434950107539895,0.08654345664612229,0.7210292344786016,0.8075726911247239
19,cold_local,34,23,0.7519080397763835,0.4821428571428571,0.8819444444444444,0.007496523865788793,0.0859338713543466,0.7216244725738397,0.8075583439281863
19,cold_local,35,23,0.7514627921069782,0.4821428571428571,0.8819444444444444,0.007641721780874494,0.08652731722476792,0.7212477396021699,0.8077750568269378
19,cold_local,36,23,0.7515014834934257,0.4821428571428571,0.8819444444444444,0.007649816056182981,0.08713240265049316,0.7209463532248344,0.8080787558753275
19,cold_local,37,23,0.7515887392382793,0.4821428571428571,0.8819444444444444,0.007654761362513554,0.08730428173481508,0.7211648583484027,0.8084691400832178
19,cold_local,38,23,0.750986972949127,0.4732142857142857,0.8819444444444444,0.007895869471949838,0.0891984715959595,0.7191549879445449,0.8083534595405044
19,cold_local,39,23,0.7509884658988107,0.4732142857142857,0.8819444444444444,0.007901093152749627,0.0893348175880897,0.719004294755877,0.8083391123439667
19,cold_local,40,23,0.7508116607220243,0.4732142857142857,0.8819444444444444,0.007831389311724396,0.08971185154989647,0.7186275617842074,0.8083394133341039
19,cold_local,41,23,0.7512610359107674,0.4732142857142857,0.8819444444444444,0.007883782229147073,0.08991451824224783,0.7186275617842073,0.8085420800264551
19,cold_local,42,23,0.7510475548326864,0.4732142857142857,0.8888888888888888,0.008033973415133193,0.09179685825631234,0.7166539519288728,0.8084508101851852
19,cold_local,43,23,0.750803471217439,0.4732142857142857,0.8888888888888888,0.007993780613972743,0.09159443021230995,0.716694921639542,0.8082893518518519
19,cold_local,44,23,0.7509715848722228,0.4732142857142857,0.8888888888888888,0.008005151928233341,0.08966977680664379,0.7187029083785413,0.8083726851851851
19,cold_local,45,23,0.7509919655703866,0.4732142857142857,0.8888888888888888,0.008009507837092185,0.08994535488245925,0.7186275617842074,0.8085729166666666
19,cold_local,46,23,0.7510234949866783,0.4732142857142857,0.8888888888888888,0.008023125578237221,0.09031028355435,0.7184015220012056,0.8087118055555556
19,cold_local,47,23,0.7515030710933724,0.4732142857142857,0.8888888888888888,0.007980861380437144,0.09046294621927531,0.7184768685955395,0.8089398148148148
19,cold_local,48,23,0.7516119152289474,0.4732142857142857,0.8888888888888888,0.007992568113168412,0.09016954658093901,0.7188536015672091,0.8090231481481481
19,cold_local,49,23,0.7524797751001993,0.4821428571428571,0.8888888888888888,0.007636961032983025,0.08974524479271317,0.7193056811332128,0.809050925925926
19,cold_local,50,23,0.7530108380419614,0.4821428571428571,0.8888888888888888,0.007587899162672468,0.08567730623367487,0.7233626243218807,0.8090399305555556
19,cold_local,51,23,0.7531521533312237,0.4821428571428571,0.8888888888888888,0.007594448320065899,0.08622765345589711,0.7233626243218807,0.8095902777777778
19,cold_local,52,23,0.7531548208119108,0.4821428571428571,0.8888888888888888,0.007601504492912276,0.08660269888546135,0.7230679360351736,0.809670634920635
19,cold_local,53,23,0.7532199664744421,0.4821428571428571,0.8888888888888888,0.007598219411626413,0.08630428869860185,0.7233693224125093,0.8096736111111111
19,cold_local,54,23,0.7528510545189293,0.4821428571428571,0.8888888888888888,0.007559923685270697,0.08299113864955276,0.723052512144098,0.8060436507936508
19,cold_local,55,23,0.7528260628813342,0.4821428571428571,0.8888888888888888,0.007557790506712608,0.08276509886655092,0.7232785519270999,0.8060436507936508
19,cold_local,56,23,0.7522809949643389,0.4821428571428571,0.8888888888888888,0.007697432871793627,0.08312511080381513,0.7229463177676134,0.8060714285714285
19,cold_local,57,23,0.7518525431386829,0.4821428571428571,0.8888888888888888,0.007755900037714147,0.08332337280903923,0.7227202779846116,0.8060436507936508
19,cold_local,58,23,0.751882815237283,0.4821428571428571,0.8888888888888888,0.007639244085105092,0.08380684974411712,0.7224034677162003,0.8062103174603175
19,cold_local,59,23,0.75226452551931,0.4821428571428571,0.8888888888888888,0.007527312069432825,0.08441324209008494,0.7219359642591214,0.8063492063492064
19,cold_local,60,23,0.751721337613123,0.4732142857142857,0.8888888888888888,0.007818561202907545,0.0898892656218605,0.7200591470765522,0.8099484126984127
19,warm_fed,31,23,0.7525910750806315,0.5288461538461537,0.8680555555555556,0.0060622013700161095,0.0739507815782755,0.7290178571428572,0.8029686387211327
19,warm_fed,32,23,0.7525351101253365,0.5288461538461537,0.8680555555555556,0.006074279705520238,0.07463360141950293,0.7284226190476191,0.803056220467122
19,warm_fed,33,23,0.752835959448099,0.5288461538461537,0.8680555555555556,0.006135150189354996,0.07343048364326621,0.7297991071428571,0.8032295907861233
19,warm_fed,34,23,0.7530485294065692,0.5288461538461537,0.8680555555555556,0.0061588008916014575,0.07312582781036059,0.7300595238095238,0.8031853516198844
19,warm_fed,35,23,0.7539162394283758,0.5384615384615385,0.8819444444444444,0.0060842692593004784,0.07347525820782952,0.7300595238095238,0.8035347820173533
19,warm_fed,36,23,0.7538981189312913,0.5384615384615385,0.8819444444444444,0.006075563623059513,0.0727368153892558,0.7305803571428571,0.8033171725321129
19,warm_fed,37,23,0.7532756305814636,0.5384615384615385,0.875,0.005984503743326858,0.07334576586690256,0.7303199404761904,0.803665706343093
19,warm_fed,38,23,0.7535521409702052,0.5480769230769231,0.875,0.005829539519555421,0.07163437562694286,0.7318995098039216,0.8035338854308645
19,warm_fed,39,23,0.7533432269585169,0.5480769230769231,0.875,0.005759912032894434,0.07279350916325011,0.7311755952380953,0.8039691044013454
19,warm_fed,40,23,0.7541025927787186,0.5576923076923077,0.875,0.0055512563102528755,0.07273662841125061,0.7313616071428571,0.8040982355541078
19,warm_fed,41,23,0.754240362189857,0.5576923076923077,0.875,0.005582407218064765,0.07442202685180666,0.7297195512820513,0.804141578133858
19,warm_fed,42,23,0.7543099658362273,0.5576923076923077,0.875,0.0055893349914927165,0.07446590482988102,0.729979967948718,0.804445872778599
19,warm_fed,43,23,0.7545230118601032,0.5576923076923077,0.875,0.005598118539906444,0.07369268071506485,0.7308407738095237,0.8045334545245886
19,warm_fed,44,23,0.7537658429057376,0.5576923076923077,0.875,0.005671035519264534,0.07423139924646793,0.730171130952381,0.8044025301988489
19,warm_fed,45,23,0.7533968956171896,0.5576923076923077,0.875,0.00562165469667615,0.07589241110199174,0.7289010989010989,0.8047935100030906
19,warm_fed,46,23,0.7531380520606589,0.5576923076923077,0.875,0.005721033588483296,0.07683618300820994,0.7283058608058608,0.8051420438140707
19,warm_fed,47,23,0.7531324299294937,0.5673076923076923,0.875,0.005541266592683282,0.07695106638023952,0.7277106227106227,0.8046616890908622
19,warm_fed,48,23,0.7531397950921807,0.5673076923076923,0.875,0.005537442576128305,0.07728445582399812,0.7271153846153846,0.8043998404393827
19,warm_fed,49,23,0.7531877777412591,0.5673076923076923,0.875,0.005544626900051478,0.07754361471601157,0.7271153846153846,0.8046589993313962
19,warm_fed,50,23,0.7530708001131476,0.5673076923076923,0.875,0.005562461049837684,0.0792563431599631,0.7255769230769231,0.8048332662368862
19,warm_fed,51,23,0.7526964354515399,0.5673076923076923,0.875,0.005545345387592964,0.08022776481571536,0.7240384615384616,0.804266226354177
19,warm_fed,52,23,0.7529688625185643,0.5673076923076923,0.875,0.005494021540576299,0.08027110739546561,0.7240384615384616,0.8043095689339272
19,warm_fed,53,23,0.753531319294284,0.5673076923076923,0.875,0.00539149341373237,0.08035868914145516,0.7240384615384616,0.8043971506799168
19,warm_fed,54,23,0.7536954951579528,0.5673076923076923,0.8819444444444444,0.005488036119831647,0.08202807500565645,0.7225,0.8045280750056565
19,warm_fed,55,23,0.7544327217625381,0.5769230769230769,0.8819444444444444,0.005315800203143455,0.08186895246738779,0.7230952380952381,0.8049641905626259
19,warm_fed,56,23,0.7552289294380244,0.5865384615384616,0.8819444444444444,0.0050459402951308205,0.08182560988763732,0.7230952380952382,0.8049208479828756
19,warm_fed,57,23,0.7551344384038413,0.5865384615384616,0.8819444444444444,0.005050254498008411,0.08259511488836546,0.7225000000000001,0.8050951148883656
19,warm_fed,58,23,0.7550767487652289,0.5865384615384616,0.8819444444444444,0.005074816945266659,0.0842211581728165,0.7209615384615385,0.805182696634355
19,warm_fed,59,23,0.7551686363979718,0.5865384615384616,0.8819444444444444,0.005070008365661346,0.08266415831618412,0.7223442714126809,0.805008429728865
19,warm_fed,60,23,0.7550718404326008,0.5865384615384616,0.8819444444444444,0.005079357643442878,0.08262081573643376,0.7223442714126809,0.8049650871491146
19,warm_local,31,23,0.7531704205960587,0.5288461538461537,0.8611111111111112,0.0059961101770803485,0.07431763220598175,0.7300595238095238,0.8043771560155055
19,warm_local,32,23,0.7533931326781863,0.548076923076923,0.875,0.005887584264371929,0.07478284256196888,0.7294642857142857,0.8042471282762546
19,warm_local,33,23,0.753761818939601,0.548076923076923,0.875,0.0059027742459615016,0.08033245175092685,0.7292892156862746,0.8096216674372014
19,warm_local,34,23,0.7553632243098491,0.5576923076923077,0.8680555555555556,0.005642844571487682,0.0815827891431653,0.7281622023809524,0.8097449915241177
19,warm_local,35,23,0.7566436697900762,0.5576923076923077,0.8680555555555556,0.0055638212849409415,0.08088772827091995,0.7263764880952381,0.8072642163661581
19,warm_local,36,23,0.7567193251300112,0.5576923076923077,0.8680555555555556,0.005758400868222522,0.08052798485899215,0.7268229166666667,0.8073509015256588
19,warm_local,37,23,0.7563257113916232,0.5576923076923077,0.8680555555555556,0.005906414882339719,0.0837028288257049,0.7234747023809525,0.8071775312066574
19,warm_local,38,23,0.7565754424745061,0.5673076923076923,0.875,0.00574341200560815,0.08377723358760969,0.7234002976190477,0.8071775312066574
19,warm_local,39,23,0.7565311220280764,0.5673076923076923,0.875,0.005819998414809876,0.08708551009400523,0.721875,0.8089605100940053
19,warm_local,40,23,0.7569695472742357,0.5769230769230769,0.875,0.005647829702380929,0.08605990426105714,0.7228050595238096,0.8088649637848667
19,warm_local,41,23,0.7561741710507086,0.5673076923076923,0.8819444444444444,0.006050723887784535,0.0861971798276786,0.7230654761904762,0.8092626560181548
19,warm_local,42,23,0.7567396485033353,0.5769230769230769,0.8888888888888888,0.005986670938172586,0.0872228893128344,0.7223214285714286,0.809544317884263
19,warm_local,43,23,0.7573554752826616,0.5714285714285714,0.8888888888888888,0.005878798661068028,0.08464796046397094,0.7248883928571428,0.8095363533211137
19,warm_local,44,23,0.7574788807909834,0.5714285714285714,0.8888888888888888,0.005879076544742121,0.08439796046397097,0.7248883928571428,0.8092863533211138
19,warm_local,45,23,0.7557316687513749,0.5535714285714286,0.8819444444444444,0.0060483708830693485,0.08401700808301849,0.725186011904762,0.8092030199877804
19,warm_local,46,23,0.7550601061543921,0.5535714285714286,0.8819444444444444,0.006083254222073568,0.08625857554333605,0.7229166666666667,0.8091752422100027
19,warm_local,47,23,0.7559681773742004,0.5535714285714286,0.8958333333333334,0.006236671703806814,0.08473517788563456,0.7248883928571428,0.8096235707427774
19,warm_local,48,23,0.7559519974568346,0.5535714285714286,0.8888888888888888,0.0060290065706505806,0.08502480431489179,0.7248883928571428,0.8099131971720346
19,warm_local,49,23,0.7550233884984969,0.5267857142857143,0.8888888888888888,0.006411529926713262,0.0877782484819013,0.7223214285714286,0.8100996770533299
19,warm_local,50,23,0.7551051752611498,0.5178571428571429,0.8888888888888888,0.0064487920477067084,0.08817102145912048,0.7223214285714286,0.810492450030549
19,warm_local,51,23,0.7552069534924293,0.5178571428571429,0.8888888888888888,0.006498456527479574,0.08822657701467596,0.7223214285714286,0.8105480055861045
19,warm_local,52,23,0.754440886510461,0.5089285714285714,0.8888888888888888,0.006725359940218964,0.0908990838414443,0.7200892857142858,0.8109883695557301
19,warm_local,53,23,0.7538756243777257,0.5,0.8958333333333334,0.007060997051394577,0.09254666153995883,0.718890036548546,0.8114366980885048
19,warm_local,54,23,0.7541844859596545,0.5,0.8958333333333334,0.006908610508333771,0.0923879594364414,0.718890036548546,0.8112779959849874
19,warm_local,55,23,0.7541913833069067,0.5089285714285714,0.8958333333333334,0.0068328865043924495,0.09234509460180595,0.7194090076937338,0.8117541022955398
19,warm_local,56,23,0.754063124642643,0.5089285714285714,0.8958333333333334,0.006898753181964285,0.09145742187526551,0.7202609380793474,0.811718359954613
19,warm_local,57,23,0.7530301372984797,0.4910714285714285,0.8958333333333334,0.007359237495478848,0.09186572183066288,0.7202255978865406,0.8120913197172035
19,warm_local,58,23,0.7528834058702979,0.4910714285714285,0.8888888888888888,0.007262080064065651,0.09113675120763975,0.7210775282721542,0.812214279479794
19,warm_local,59,23,0.7534196845523615,0.4910714285714285,0.8958333333333333,0.0073440768993800615,0.09196416021523346,0.7200358616054876,0.8120000218207211
19,warm_local,60,23,0.7530741232344992,0.4821428571428572,0.8958333333333333,0.007575549669082148,0.09135243113353764,0.7205920351316277,0.8119444662651654
23,cold_fed,1,23,0.7338889554859722,0.4513888888888889,0.8721568627450981,0.013300921040182968,0.1022226673789175,0.7078846153846153,0.8101072827635328
23,cold_fed,2,23,0.7343250306304576,0.4513888888888889,0.8729411764705882,0.013306154208537204,0.1005996919887927,0.709724604663629,0.8103242966524217
23,cold_fed,3,23,0.7338834312461211,0.4464285714285714,0.8745098039215686,0.013593047084415666,0.09927748819326565,0.7114808362369338,0.8107583244301995
23,cold_fed,4,23,0.7344535690275411,0.4464285714285714,0.8752941176470588,0.01361311003194795,0.09567417042645698,0.7155905197444832,0.8112646901709402
23,cold_fed,5,23,0.7355158529644106,0.4464285714285714,0.876078431372549,0.013743287397822317,0.09530945602782492,0.7164615998838559,0.8117710559116809
23,cold_fed,6,23,0.7366371618949488,0.4464285714285714,0.876078431372549,0.013750583738270782,0.09670609250449202,0.7176357433217189,0.8143418358262109
23,cold_fed,7,23,0.7366919928635793,0.4375,0.8776470588235294,0.01411143739674829,0.09811198575870828,0.7169532296971322,0.8150652154558404
23,cold_fed,8,23,0.7367980338478456,0.4375,0.88,0.014138833314593348,0.09690637036292526,0.7188098867595819,0.8157162571225072
23,cold_fed,9,23,0.7368908020571758,0.4375,0.8815686274509804,0.014263060509220686,0.09642506756454927,0.7195805414098098,0.816005608974359
23,cold_fed,10,23,0.7370401171976496,0.4375,0.883921568627451,0.014173539466579026,0.09577100131406535,0.7204516215491825,0.8162226228632479
23,cold_fed,11,23,0.7369296375394623,0.4375,0.8862745098039215,0.014485278577922069,0.09814035092617412,0.720002010184937,0.8181423611111112
23,cold_fed,12,23,0.7371729841045074,0.4375,0.8862745098039215,0.014516544968472728,0.0985012845950346,0.7202197802197803,0.8187210648148149
23,cold_fed,13,23,0.7383459103234623,0.4375,0.8870588235294117,0.014338874660058155,0.1009266324376843,0.7204375502546234,0.8213641826923077
23,cold_fed,14,23,0.738886320115788,0.4375,0.8870588235294117,0.014367853382913976,0.1009251201457757,0.7208730903243098,0.8217982104700855
23,cold_fed,15,23,0.7392541371482207,0.4375,0.8878431372549018,0.014399954893586182,0.09967601045916596,0.7224115518627714,0.8220875623219374
23,cold_fed,16,23,0.7396319320207866,0.4375,0.888627450980392,0.014440803072650771,0.09902270035463634,0.723064861967301,0.8220875623219374
23,cold_fed,17,23,0.7397945361952156,0.4375,0.8886274509803922,0.014457545708075246,0.09909428217164495,0.7232826320021442,0.8223769141737891
23,cold_fed,18,23,0.7409219156501655,0.4375,0.8901960784313725,0.014440372839671119,0.10018162005395248,0.7226293218976145,0.822810941951567
23,cold_fed,19,23,0.7414595148925112,0.4375,0.8909803921568628,0.014487402284838757,0.10047172805175852,0.7224115518627714,0.8228832799145299
23,cold_fed,20,23,0.7413045012258391,0.4375,0.8925490196078432,0.01457928764587219,0.09886017240437972,0.7241677834360761,0.8230279558404558
23,cold_fed,21,23,0.7424898136113487,0.4375,0.8941176470588235,0.014538224643907386,0.09542004722073316,0.7276802465826857,0.8231002938034189
23,cold_fed,22,23,0.7433182401066751,0.4375,0.895686274509804,0.014538608527654996,0.09772014420137409,0.7274624765478425,0.8251826207492166
23,cold_fed,23,23,0.7429109426897635,0.4375,0.8941176470588235,0.014592710678849541,0.09800949605322595,0.7274624765478425,0.8254719726010684
23,cold_fed,24,23,0.7431742618065312,0.4375,0.8941176470588235,0.014603362189845974,0.09823009478864664,0.7275309286741366,0.8257610234627832
23,cold_fed,25,23,0.7432040240361452,0.4375,0.8949019607843138,0.014713275691310933,0.09822438572895187,0.7278693321654335,0.8260937178943853
23,cold_fed,26,23,0.7428293431653961,0.4375,0.895686274509804,0.014806564159730069,0.09808958111245836,0.72830487223512,0.8263944533475783
23,cold_fed,27,23,0.7433822210379771,0.4375,0.8964705882352941,0.014844444963509845,0.09760498940332685,0.7290788157961033,0.8266838051994302
