experiment,scenario,scenario_label,round,n_total,n_attend,n_incentivized,participation_rate,incentive_util,active_clients,local_sample_counts,cumulative_records,auroc,pr_auc,ece,brier,comm_cost_params,model_hash,policy_hash,alloc_hash,attend_hash,agg_hash,chain_hash
cimas,C1,Random allocation,1,12649,6745,8433,0.5332,1.0,23,"{""ASHBRITTLE   PHARMACY"": 45, ""BALLANTYNE PARK PHARMACY"": 36, ""CIMAS BORROWDALE OFFICE PARK PHARMACY"": 181, ""CIMAS BULAWAYO PHARMACY"": 650, ""CIMAS CLINIC -MASVINGO PHARMACY"": 158, ""CIMAS FIFE AVENUE PHARMACY"": 242, ""CIMAS FOURTH STREET PHARMACY"": 1062, ""CIMAS HCC  MUTARE PHARMACY"": 495, ""CIMAS HCC CHINHOYI ST. PHARM"": 694, ""CIMAS HCC CHITUNGWIZA PHARMACY"": 388, ""CIMAS HCC GWERU PHARMACY"": 234, ""CIMAS HIGH GLEN PHARMACY"": 443, ""CIMAS KWEKWE CLINIC- PHARMACY"": 151, ""CIMAS MANRESA - PHARRMACY"": 245, ""CLIQUE PHARMACY"": 50, ""FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY"": 42, ""HEALTHLINK PHARMACY"": 166, ""KENLINK KENSINGTON PHARMACY"": 78, ""MEDICINE CHEST"": 45, ""ROWLAND SQUARE PHARMACY"": 1141, ""SOMMERDRIFT INV T/A KENLINK THE BRIDGE"": 63, ""TRINITY PHARMACY -AVENUES"": 73, ""WATERSHED PHARMACY"": 63}",6745,0.7848,0.83896,0.11486,0.204,483,73f1134583fad5fb,73f1134583fad5fb,64bcc3461dc3e266,e8220bc3286c23a6,9998ccb1d86c6481,1b558a72c480dff5
cimas,C1,Random allocation,2,12649,6732,8433,0.5322,1.0,23,"{""ASHBRITTLE   PHARMACY"": 43, ""BALLANTYNE PARK PHARMACY"": 49, ""CIMAS BORROWDALE OFFICE PARK PHARMACY"": 181, ""CIMAS BULAWAYO PHARMACY"": 653, ""CIMAS CLINIC -MASVINGO PHARMACY"": 158, ""CIMAS FIFE AVENUE PHARMACY"": 262, ""CIMAS FOURTH STREET PHARMACY"": 1081, ""CIMAS HCC  MUTARE PHARMACY"": 475, ""CIMAS HCC CHINHOYI ST. PHARM"": 722, ""CIMAS HCC CHITUNGWIZA PHARMACY"": 377, ""CIMAS HCC GWERU PHARMACY"": 248, ""CIMAS HIGH GLEN PHARMACY"": 416, ""CIMAS KWEKWE CLINIC- PHARMACY"": 145, ""CIMAS MANRESA - PHARRMACY"": 234, ""CLIQUE PHARMACY"": 45, ""FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY"": 46, ""HEALTHLINK PHARMACY"": 157, ""KENLINK KENSINGTON PHARMACY"": 82, ""MEDICINE CHEST"": 53, ""ROWLAND SQUARE PHARMACY"": 1122, ""SOMMERDRIFT INV T/A KENLINK THE BRIDGE"": 67, ""TRINITY PHARMACY -AVENUES"": 63, ""WATERSHED PHARMACY"": 53}",13477,0.7849,0.83894,0.11447,0.20355,483,014aecb9789b365c,014aecb9789b365c,08ae0c63fdec8a6d,564df3475b51ade9,2f42c197f80c9d7b,daa0630326b3df56
cimas,C1,Random allocation,3,12649,6767,8433,0.535,1.0,23,"{""ASHBRITTLE   PHARMACY"": 55, ""BALLANTYNE PARK PHARMACY"": 35, ""CIMAS BORROWDALE OFFICE PARK PHARMACY"": 164, ""CIMAS BULAWAYO PHARMACY"": 646, ""CIMAS CLINIC -MASVINGO PHARMACY"": 164, ""CIMAS FIFE AVENUE PHARMACY"": 249, ""CIMAS FOURTH STREET PHARMACY"": 1085, ""CIMAS HCC  MUTARE PHARMACY"": 487, ""CIMAS HCC CHINHOYI ST. PHARM"": 673, ""CIMAS HCC CHITUNGWIZA PHARMACY"": 403, ""CIMAS HCC GWERU PHARMACY"": 251, ""CIMAS HIGH GLEN PHARMACY"": 415, ""CIMAS KWEKWE CLINIC- PHARMACY"": 156, ""CIMAS MANRESA - PHARRMACY"": 209, ""CLIQUE PHARMACY"": 58, ""FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY"": 47, ""HEALTHLINK PHARMACY"": 167, ""KENLINK KENSINGTON PHARMACY"": 79, ""MEDICINE CHEST"": 49, ""ROWLAND SQUARE PHARMACY"": 1161, ""SOMMERDRIFT INV T/A KENLINK THE BRIDGE"": 75, ""TRINITY PHARMACY -AVENUES"": 79, ""WATERSHED PHARMACY"": 60}",20244,0.78568,0.83971,0.11731,0.20409,483,dbe6fa5229194426,dbe6fa5229194426,c1ce4b40540e1df6,424e01e580ed3d89,af05100451b7b2a8,14dee51e204b21b8
cimas,C1,Random allocation,4,12649,6760,8433,0.5344,1.0,23,"{""ASHBRITTLE   PHARMACY"": 51, ""BALLANTYNE PARK PHARMACY"": 45, ""CIMAS BORROWDALE OFFICE PARK PHARMACY"": 170, ""CIMAS BULAWAYO PHARMACY"": 640, ""CIMAS CLINIC -MASVINGO PHARMACY"": 172, ""CIMAS FIFE AVENUE PHARMACY"": 246, ""CIMAS FOURTH STREET PHARMACY"": 1113, ""CIMAS HCC  MUTARE PHARMACY"": 478, ""CIMAS HCC CHINHOYI ST. PHARM"": 739, ""CIMAS HCC CHITUNGWIZA PHARMACY"": 375, ""CIMAS HCC GWERU PHARMACY"": 237, ""CIMAS HIGH GLEN PHARMACY"": 406, ""CIMAS KWEKWE CLINIC- PHARMACY"": 144, ""CIMAS MANRESA - PHARRMACY"": 226, ""CLIQUE PHARMACY"": 55, ""FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY"": 62, ""HEALTHLINK PHARMACY"": 176, ""KENLINK KENSINGTON PHARMACY"": 84, ""MEDICINE CHEST"": 46, ""ROWLAND SQUARE PHARMACY"": 1085, ""SOMMERDRIFT INV T/A KENLINK THE BRIDGE"": 81, ""TRINITY PHARMACY -AVENUES"": 79, ""WATERSHED PHARMACY"": 50}",27004,0.78451,0.83859,0.11368,0.20361,483,cf4a07bb02ee2ce7,cf4a07bb02ee2ce7,317f6bc4479926a9,025b21e9f2f50ed2,1446a60830f9db92,5828158cebdebb9b
cimas,C1,Random allocation,5,12649,6734,8433,0.5324,1.0,23,"{""ASHBRITTLE   PHARMACY"": 49, ""BALLANTYNE PARK PHARMACY"": 41, ""CIMAS BORROWDALE OFFICE PARK PHARMACY"": 164, ""CIMAS BULAWAYO PHARMACY"": 638, ""CIMAS CLINIC -MASVINGO PHARMACY"": 170, ""CIMAS FIFE AVENUE PHARMACY"": 237, ""CIMAS FOURTH STREET PHARMACY"": 1099, ""CIMAS HCC  MUTARE PHARMACY"": 480, ""CIMAS HCC CHINHOYI ST. PHARM"": 701, ""CIMAS HCC CHITUNGWIZA PHARMACY"": 396, ""CIMAS HCC GWERU PHARMACY"": 256, ""CIMAS HIGH GLEN PHARMACY"": 426, ""CIMAS KWEKWE CLINIC- PHARMACY"": 149, ""CIMAS MANRESA - PHARRMACY"": 225, ""CLIQUE PHARMACY"": 59, ""FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY"": 47, ""HEALTHLINK PHARMACY"": 169, ""KENLINK KENSINGTON PHARMACY"": 70, ""MEDICINE CHEST"": 40, ""ROWLAND SQUARE PHARMACY"": 1122, ""SOMMERDRIFT INV T/A KENLINK THE BRIDGE"": 73, ""TRINITY PHARMACY -AVENUES"": 78, ""WATERSHED PHARMACY"": 45}",33738,0.78443,0.83807,0.11327,0.20355,483,84d121dc5acb6d03,84d121dc5acb6d03,d7cf1f85e3fbe684,0926e5a6d8feb60c,fbd8f34f5f8d1020,8361233f3b8ff0dc
cimas,C1,Random allocation,6,12649,6841,8433,0.5408,1.0,23,"{""ASHBRITTLE   PHARMACY"": 52, ""BALLANTYNE PARK PHARMACY"": 47, ""CIMAS BORROWDALE OFFICE PARK PHARMACY"": 173, ""CIMAS BULAWAYO PHARMACY"": 646, ""CIMAS CLINIC -MASVINGO PHARMACY"": 165, ""CIMAS FIFE AVENUE PHARMACY"": 231, ""CIMAS FOURTH STREET PHARMACY"": 1110, ""CIMAS HCC  MUTARE PHARMACY"": 505, ""CIMAS HCC CHINHOYI ST. PHARM"": 725, ""CIMAS HCC CHITUNGWIZA PHARMACY"": 368, ""CIMAS HCC GWERU PHARMACY"": 253, ""CIMAS HIGH GLEN PHARMACY"": 428, ""CIMAS KWEKWE CLINIC- PHARMACY"": 166, ""CIMAS MANRESA - PHARRMACY"": 242, ""CLIQUE PHARMACY"": 61, ""FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY"": 43, ""HEALTHLINK PHARMACY"": 159, ""KENLINK KENSINGTON PHARMACY"": 73, ""MEDICINE CHEST"": 47, ""ROWLAND SQUARE PHARMACY"": 1151, ""SOMMERDRIFT INV T/A KENLINK THE BRIDGE"": 59, ""TRINITY PHARMACY -AVENUES"": 88, ""WATERSHED PHARMACY"": 49}",40579,0.78455,0.83894,0.11235,0.20331,483,07f0b7bc637c9aa4,07f0b7bc637c9aa4,1a5f137b57e44ff0,6861e84078097204,c8f4f3dc31ece03b,be6500d3da988a4d
cimas,C1,Random allocation,7,12649,6879,8433,0.5438,1.0,23,"{""ASHBRITTLE   PHARMACY"": 54, ""BALLANTYNE PARK PHARMACY"": 47, ""CIMAS BORROWDALE OFFICE PARK PHARMACY"": 173, ""CIMAS BULAWAYO PHARMACY"": 659, ""CIMAS CLINIC -MASVINGO PHARMACY"": 160, ""CIMAS FIFE AVENUE PHARMACY"": 252, ""CIMAS FOURTH STREET PHARMACY"": 1141, ""CIMAS HCC  MUTARE PHARMACY"": 489, ""CIMAS HCC CHINHOYI ST. PHARM"": 696, ""CIMAS HCC CHITUNGWIZA PHARMACY"": 396, ""CIMAS HCC GWERU PHARMACY"": 243, ""CIMAS HIGH GLEN PHARMACY"": 440, ""CIMAS KWEKWE CLINIC- PHARMACY"": 159, ""CIMAS MANRESA - PHARRMACY"": 227, ""CLIQUE PHARMACY"": 70, ""FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY"": 51, ""HEALTHLINK PHARMACY"": 169, ""KENLINK KENSINGTON PHARMACY"": 82, ""MEDICINE CHEST"": 50, ""ROWLAND SQUARE PHARMACY"": 1124, ""SOMMERDRIFT INV T/A KENLINK THE BRIDGE"": 64, ""TRINITY PHARMACY -AVENUES"": 73, ""WATERSHED PHARMACY"": 60}",47458,0.78607,0.84012,0.11629,0.20392,483,b1fdfb5da01df01b,b1fdfb5da01df01b,90cec04eaaca8b75,390a4586d78d9a57,9b03a894cf35e55f,e5ca2091583e9c3a
cimas,C1,Random allocation,8,12649,6751,8433,0.5337,1.0,23,"{""ASHBRITTLE   PHARMACY"": 51, ""BALLANTYNE PARK PHARMACY"": 39, ""CIMAS BORROWDALE OFFICE PARK PHARMACY"": 187, ""CIMAS BULAWAYO PHARMACY"": 639, ""CIMAS CLINIC -MASVINGO PHARMACY"": 163, ""CIMAS FIFE AVENUE PHARMACY"": 239, ""CIMAS FOURTH STREET PHARMACY"": 1114, ""CIMAS HCC  MUTARE PHARMACY"": 497, ""CIMAS HCC CHINHOYI ST. PHARM"": 701, ""CIMAS HCC CHITUNGWIZA PHARMACY"": 363, ""CIMAS HCC GWERU PHARMACY"": 240, ""CIMAS HIGH GLEN PHARMACY"": 443, ""CIMAS KWEKWE CLINIC- PHARMACY"": 149, ""CIMAS MANRESA - PHARRMACY"": 228, ""CLIQUE PHARMACY"": 54, ""FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY"": 52, ""HEALTHLINK PHARMACY"": 149, ""KENLINK KENSINGTON PHARMACY"": 78, ""MEDICINE CHEST"": 56, ""ROWLAND SQUARE PHARMACY"": 1117, ""SOMMERDRIFT INV T/A KENLINK THE BRIDGE"": 69, ""TRINITY PHARMACY -AVENUES"": 76, ""WATERSHED PHARMACY"": 47}",54209,0.78461,0.83854,0.11344,0.20367,483,c427be513b275605,c427be513b275605,5f12a14d4104214b,c49f1e23de034259,a58efea04613d7e8,ef302f0db1699764
cimas,C1,Random allocation,9,12649,6800,8433,0.5376,1.0,23,"{""ASHBRITTLE   PHARMACY"": 48, ""BALLANTYNE PARK PHARMACY"": 49, ""CIMAS BORROWDALE OFFICE PARK PHARMACY"": 168, ""CIMAS BULAWAYO PHARMACY"": 642, ""CIMAS CLINIC -MASVINGO PHARMACY"": 163, ""CIMAS FIFE AVENUE PHARMACY"": 258, ""CIMAS FOURTH STREET PHARMACY"": 1125, ""CIMAS HCC  MUTARE PHARMACY"": 477, ""CIMAS HCC CHINHOYI ST. PHARM"": 727, ""CIMAS HCC CHITUNGWIZA PHARMACY"": 364, ""CIMAS HCC GWERU PHARMACY"": 252, ""CIMAS HIGH GLEN PHARMACY"": 417, ""CIMAS KWEKWE CLINIC- PHARMACY"": 155, ""CIMAS MANRESA - PHARRMACY"": 242, ""CLIQUE PHARMACY"": 50, ""FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY"": 43, ""HEALTHLINK PHARMACY"": 168, ""KENLINK KENSINGTON PHARMACY"": 81, ""MEDICINE CHEST"": 47, ""ROWLAND SQUARE PHARMACY"": 1115, ""SOMMERDRIFT INV T/A KENLINK THE BRIDGE"": 72, ""TRINITY PHARMACY -AVENUES"": 82, ""WATERSHED PHARMACY"": 55}",61009,0.78485,0.83898,0.11341,0.20342,483,98c2504466c64c74,98c2504466c64c74,8f7000e46dee472e,b3e60a7a1a909eaa,2691b59f1e21b627,6f71de047f075034
cimas,C1,Random allocation,10,12649,6728,8433,0.5319,1.0,23,"{""ASHBRITTLE   PHARMACY"": 51, ""BALLANTYNE PARK PHARMACY"": 43, ""CIMAS BORROWDALE OFFICE PARK PHARMACY"": 167, ""CIMAS BULAWAYO PHARMACY"": 651, ""CIMAS CLINIC -MASVINGO PHARMACY"": 163, ""CIMAS FIFE AVENUE PHARMACY"": 248, ""CIMAS FOURTH STREET PHARMACY"": 1059, ""CIMAS HCC  MUTARE PHARMACY"": 485, ""CIMAS HCC CHINHOYI ST. PHARM"": 715, ""CIMAS HCC CHITUNGWIZA PHARMACY"": 384, ""CIMAS HCC GWERU PHARMACY"": 264, ""CIMAS HIGH GLEN PHARMACY"": 428, ""CIMAS KWEKWE CLINIC- PHARMACY"": 155, ""CIMAS MANRESA - PHARRMACY"": 246, ""CLIQUE PHARMACY"": 58, ""FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY"": 41, ""HEALTHLINK PHARMACY"": 142, ""KENLINK KENSINGTON PHARMACY"": 78, ""MEDICINE CHEST"": 53, ""ROWLAND SQUARE PHARMACY"": 1098, ""SOMMERDRIFT INV T/A KENLINK THE BRIDGE"": 77, ""TRINITY PHARMACY -AVENUES"": 73, ""WATERSHED PHARMACY"": 49}",67737,0.78474,0.83919,0.11394,0.20355,483,6c11116b7a17edd1,6c11116b7a17edd1,77c663804c669470,3aae709e6c2f4cd0,7b3a5374560dd18f,310904c373a0fdc6
cimas,C1,Random allocation,11,12649,6778,8433,0.5359,1.0,23,"{""ASHBRITTLE   PHARMACY"": 53, ""BALLANTYNE PARK PHARMACY"": 47, ""CIMAS BORROWDALE OFFICE PARK PHARMACY"": 183, ""CIMAS BULAWAYO PHARMACY"": 667, ""CIMAS CLINIC -MASVINGO PHARMACY"": 167, ""CIMAS FIFE AVENUE PHARMACY"": 237, ""CIMAS FOURTH STREET PHARMACY"": 1082, ""CIMAS HCC  MUTARE PHARMACY"": 481, ""CIMAS HCC CHINHOYI ST. PHARM"": 763, ""CIMAS HCC CHITUNGWIZA PHARMACY"": 397, ""CIMAS HCC GWERU PHARMACY"": 231, ""CIMAS HIGH GLEN PHARMACY"": 435, ""CIMAS KWEKWE CLINIC- PHARMACY"": 140, ""CIMAS MANRESA - PHARRMACY"": 237, ""CLIQUE PHARMACY"": 50, ""FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY"": 47, ""HEALTHLINK PHARMACY"": 153, ""KENLINK KENSINGTON PHARMACY"": 81, ""MEDICINE CHEST"": 44, ""ROWLAND SQUARE PHARMACY"": 1102, ""SOMMERDRIFT INV T/A KENLINK THE BRIDGE"": 61, ""TRINITY PHARMACY -AVENUES"": 76, ""WATERSHED PHARMACY"": 44}",74515,0.78469,0.83895,0.11105,0.20305,483,47fe447e3bfd45d0,47fe447e3bfd45d0,17c78395ddf76e6d,3a97165a60b3ba73,ba7a110c9f0219bf,fbbcafce2da90899
cimas,C1,Random allocation,12,12649,6739,8433,0.5328,1.0,23,"{""ASHBRITTLE   PHARMACY"": 44, ""BALLANTYNE PARK PHARMACY"": 41, ""CIMAS BORROWDALE OFFICE PARK PHARMACY"": 178, ""CIMAS BULAWAYO PHARMACY"": 661, ""CIMAS CLINIC -MASVINGO PHARMACY"": 163, ""CIMAS FIFE AVENUE PHARMACY"": 262, ""CIMAS FOURTH STREET PHARMACY"": 1048, ""CIMAS HCC  MUTARE PHARMACY"": 467, ""CIMAS HCC CHINHOYI ST. PHARM"": 719, ""CIMAS HCC CHITUNGWIZA PHARMACY"": 402, ""CIMAS HCC GWERU PHARMACY"": 241, ""CIMAS HIGH GLEN PHARMACY"": 426, ""CIMAS KWEKWE CLINIC- PHARMACY"": 158, ""CIMAS MANRESA - PHARRMACY"": 226, ""CLIQUE PHARMACY"": 53, ""FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY"": 51, ""HEALTHLINK PHARMACY"": 173, ""KENLINK KENSINGTON PHARMACY"": 73, ""MEDICINE CHEST"": 46, ""ROWLAND SQUARE PHARMACY"": 1112, ""SOMMERDRIFT INV T/A KENLINK THE BRIDGE"": 67, ""TRINITY PHARMACY -AVENUES"": 75, ""WATERSHED PHARMACY"": 53}",81254,0.78471,0.83938,0.11736,0.20449,483,127359637b73f4f2,127359637b73f4f2,c53087a084ad717a,bc2c0aabc8fd1998,1fd8ba107c3bfe1a,4488aea666bf759f
cimas,C1,Random allocation,13,12649,6740,8433,0.5328,1.0,23,"{""ASHBRITTLE   PHARMACY"": 52, ""BALLANTYNE PARK PHARMACY"": 42, ""CIMAS BORROWDALE OFFICE PARK PHARMACY"": 176, ""CIMAS BULAWAYO PHARMACY"": 634, ""CIMAS CLINIC -MASVINGO PHARMACY"": 174, ""CIMAS FIFE AVENUE PHARMACY"": 233, ""CIMAS FOURTH STREET PHARMACY"": 1101, ""CIMAS HCC  MUTARE PHARMACY"": 481, ""CIMAS HCC CHINHOYI ST. PHARM"": 692, ""CIMAS HCC CHITUNGWIZA PHARMACY"": 387, ""CIMAS HCC GWERU PHARMACY"": 262, ""CIMAS HIGH GLEN PHARMACY"": 408, ""CIMAS KWEKWE CLINIC- PHARMACY"": 155, ""CIMAS MANRESA - PHARRMACY"": 241, ""CLIQUE PHARMACY"": 66, ""FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY"": 43, ""HEALTHLINK PHARMACY"": 162, ""KENLINK KENSINGTON PHARMACY"": 77, ""MEDICINE CHEST"": 50, ""ROWLAND SQUARE PHARMACY"": 1108, ""SOMMERDRIFT INV T/A KENLINK THE BRIDGE"": 66, ""TRINITY PHARMACY -AVENUES"": 77, ""WATERSHED PHARMACY"": 53}",87994,0.7851,0.8394,0.11523,0.2039,483,0dd7dd8ca1b7f41a,0dd7dd8ca1b7f41a,b3cbe773abb0b08b,aa6f887da3ff881f,7a5d74818a56b8d5,3e9dd0b37aa7833d
cimas,C1,Random allocation,14,12649,6724,8433,0.5316,1.0,23,"{""ASHBRITTLE   PHARMACY"": 50, ""BALLANTYNE PARK PHARMACY"": 42, ""CIMAS BORROWDALE OFFICE PARK PHARMACY"": 166, ""CIMAS BULAWAYO PHARMACY"": 661, ""CIMAS CLINIC -MASVINGO PHARMACY"": 164, ""CIMAS FIFE AVENUE PHARMACY"": 260, ""CIMAS FOURTH STREET PHARMACY"": 1066, ""CIMAS HCC  MUTARE PHARMACY"": 477, ""CIMAS HCC CHINHOYI ST. PHARM"": 704, ""CIMAS HCC CHITUNGWIZA PHARMACY"": 379, ""CIMAS HCC GWERU PHARMACY"": 252, ""CIMAS HIGH GLEN PHARMACY"": 433, ""CIMAS KWEKWE CLINIC- PHARMACY"": 159, ""CIMAS MANRESA - PHARRMACY"": 228, ""CLIQUE PHARMACY"": 53, ""FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY"": 46, ""HEALTHLINK PHARMACY"": 150, ""KENLINK KENSINGTON PHARMACY"": 72, ""MEDICINE CHEST"": 45, ""ROWLAND SQUARE PHARMACY"": 1127, ""SOMMERDRIFT INV T/A KENLINK THE BRIDGE"": 72, ""TRINITY PHARMACY -AVENUES"": 67, ""WATERSHED PHARMACY"": 51}",94718,0.78459,0.83889,0.11463,0.2037,483,51fe89c89850ea50,51fe89c89850ea50,0e9709d22b06ac4a,8b26ce09fc7101b2,74050920b6db0692,d7762917132ef29a
cimas,C1,Random allocation,15,12649,6812,8433,0.5385,1.0,23,"{""ASHBRITTLE   PHARMACY"": 52, ""BALLANTYNE PARK PHARMACY"": 38, ""CIMAS BORROWDALE OFFICE PARK PHARMACY"": 170, ""CIMAS BULAWAYO PHARMACY"": 667, ""CIMAS CLINIC -MASVINGO PHARMACY"": 166, ""CIMAS FIFE AVENUE PHARMACY"": 228, ""CIMAS FOURTH STREET PHARMACY"": 1097, ""CIMAS HCC  MUTARE PHARMACY"": 505, ""CIMAS HCC CHINHOYI ST. PHARM"": 702, ""CIMAS HCC CHITUNGWIZA PHARMACY"": 382, ""CIMAS HCC GWERU PHARMACY"": 267, ""CIMAS HIGH GLEN PHARMACY"": 432, ""CIMAS KWEKWE CLINIC- PHARMACY"": 157, ""CIMAS MANRESA - PHARRMACY"": 223, ""CLIQUE PHARMACY"": 63, ""FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY"": 48, ""HEALTHLINK PHARMACY"": 162, ""KENLINK KENSINGTON PHARMACY"": 84, ""MEDICINE CHEST"": 47, ""ROWLAND SQUARE PHARMACY"": 1135, ""SOMMERDRIFT INV T/A KENLINK THE BRIDGE"": 68, ""TRINITY PHARMACY -AVENUES"": 74, ""WATERSHED PHARMACY"": 45}",101530,0.78484,0.83861,0.11283,0.20343,483,ce4889814fec235c,ce4889814fec235c,1cbfb42c86f26116,675bcde3e8c7e0c9,734d8bcaf3724a00,88a12779ccf49f4e
cimas,C1,Random allocation,16,12649,6852,8433,0.5417,1.0,23,"{""ASHBRITTLE   PHARMACY"": 50, ""BALLANTYNE PARK PHARMACY"": 42, ""CIMAS BORROWDALE OFFICE PARK PHARMACY"": 182, ""CIMAS BULAWAYO PHARMACY"": 629, ""CIMAS CLINIC -MASVINGO PHARMACY"": 179, ""CIMAS FIFE AVENUE PHARMACY"": 242, ""CIMAS FOURTH STREET PHARMACY"": 1092, ""CIMAS HCC  MUTARE PHARMACY"": 474, ""CIMAS HCC CHINHOYI ST. PHARM"": 730, ""CIMAS HCC CHITUNGWIZA PHARMACY"": 406, ""CIMAS HCC GWERU PHARMACY"": 252, ""CIMAS HIGH GLEN PHARMACY"": 446, ""CIMAS KWEKWE CLINIC- PHARMACY"": 148, ""CIMAS MANRESA - PHARRMACY"": 224, ""CLIQUE PHARMACY"": 60, ""FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY"": 55, ""HEALTHLINK PHARMACY"": 168, ""KENLINK KENSINGTON PHARMACY"": 84, ""MEDICINE CHEST"": 41, ""ROWLAND SQUARE PHARMACY"": 1140, ""SOMMERDRIFT INV T/A KENLINK THE BRIDGE"": 71, ""TRINITY PHARMACY -AVENUES"": 81, ""WATERSHED PHARMACY"": 56}",108382,0.78476,0.83916,0.11499,0.2037,483,efdbb0f22c04945b,efdbb0f22c04945b,1b6573334ae005f6,f7d105fdbe931f85,9f5f4ae705a57829,0b8ebb576b643481
cimas,C1,Random allocation,17,12649,6840,8433,0.5408,1.0,23,"{""ASHBRITTLE   PHARMACY"": 51, ""BALLANTYNE PARK PHARMACY"": 42, ""CIMAS BORROWDALE OFFICE PARK PHARMACY"": 166, ""CIMAS BULAWAYO PHARMACY"": 661, ""CIMAS CLINIC -MASVINGO PHARMACY"": 177, ""CIMAS FIFE AVENUE PHARMACY"": 249, ""CIMAS FOURTH STREET PHARMACY"": 1122, ""CIMAS HCC  MUTARE PHARMACY"": 500, ""CIMAS HCC CHINHOYI ST. PHARM"": 719, ""CIMAS HCC CHITUNGWIZA PHARMACY"": 394, ""CIMAS HCC GWERU PHARMACY"": 253, ""CIMAS HIGH GLEN PHARMACY"": 428, ""CIMAS KWEKWE CLINIC- PHARMACY"": 149, ""CIMAS MANRESA - PHARRMACY"": 236, ""CLIQUE PHARMACY"": 51, ""FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY"": 46, ""HEALTHLINK PHARMACY"": 155, ""KENLINK KENSINGTON PHARMACY"": 72, ""MEDICINE CHEST"": 55, ""ROWLAND SQUARE PHARMACY"": 1114, ""SOMMERDRIFT INV T/A KENLINK THE BRIDGE"": 68, ""TRINITY PHARMACY -AVENUES"": 76, ""WATERSHED PHARMACY"": 56}",115222,0.7849,0.83889,0.1162,0.20411,483,8e8082d2d20203c9,8e8082d2d20203c9,bbf7dc46b8d87982,3469c1b491cff790,0364b15dd1e0859e,ffceff0bfff4d309
cimas,C1,Random allocation,18,12649,6854,8433,0.5419,1.0,23,"{""ASHBRITTLE   PHARMACY"": 49, ""BALLANTYNE PARK PHARMACY"": 48, ""CIMAS BORROWDALE OFFICE PARK PHARMACY"": 162, ""CIMAS BULAWAYO PHARMACY"": 634, ""CIMAS CLINIC -MASVINGO PHARMACY"": 164, ""CIMAS FIFE AVENUE PHARMACY"": 239, ""CIMAS FOURTH STREET PHARMACY"": 1085, ""CIMAS HCC  MUTARE PHARMACY"": 505, ""CIMAS HCC CHINHOYI ST. PHARM"": 723, ""CIMAS HCC CHITUNGWIZA PHARMACY"": 408, ""CIMAS HCC GWERU PHARMACY"": 265, ""CIMAS HIGH GLEN PHARMACY"": 460, ""CIMAS KWEKWE CLINIC- PHARMACY"": 154, ""CIMAS MANRESA - PHARRMACY"": 236, ""CLIQUE PHARMACY"": 63, ""FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY"": 50, ""HEALTHLINK PHARMACY"": 166, ""KENLINK KENSINGTON PHARMACY"": 84, ""MEDICINE CHEST"": 45, ""ROWLAND SQUARE PHARMACY"": 1106, ""SOMMERDRIFT INV T/A KENLINK THE BRIDGE"": 75, ""TRINITY PHARMACY -AVENUES"": 76, ""WATERSHED PHARMACY"": 57}",122076,0.78545,0.83926,0.11357,0.20326,483,36a9d585a6fc71df,36a9d585a6fc71df,af65bdeadbcba989,6377a9dd0a5472cf,5f27c4b6890812b0,28cd50fa61327e83
