label,n,adh_n_pos,adh_prevalence,adh_pr_auc,adh_pr_lift,adh_auroc,adh_brier,adh_ece,adh_mcc,adh_balanced_acc,adh_cal_slope,adh_cal_intercept,adh_precision_25pct,adh_recall_25pct,adh_lift_25pct,adh_precision_50pct,adh_recall_50pct,adh_lift_50pct,adh_precision_66pct,adh_recall_66pct,adh_lift_66pct,risk_n_pos,risk_prevalence,risk_pr_auc,risk_pr_lift,risk_auroc,risk_brier,risk_ece,risk_mcc,risk_balanced_acc,risk_cal_slope,risk_cal_intercept,risk_precision_25pct,risk_recall_25pct,risk_lift_25pct,risk_precision_50pct,risk_recall_50pct,risk_lift_50pct,risk_precision_66pct,risk_recall_66pct,risk_lift_66pct,auroc,mode,test_client,seed,fl_method
CentralLOCO_CIMAS HCC CHINHOYI ST. PHARM_s23,1347,598,0.44394951744617667,0.7253676608864451,1.633896721093715,0.8223718581296802,0.1675817676302656,0.038553588515869666,0.5194545004606137,0.7598559506320579,1.0537395495107171,-0.13286402273202388,0.7559523809523809,0.42474916387959866,1.7027890587673196,0.6939078751857355,0.7809364548494984,1.5630332907611801,0.6344206974128234,0.9431438127090301,1.4290379254432661,749,0.5560504825538233,0.8711339784633776,1.5666454859681838,0.8223718581296803,0.1675817676302656,0.038553588515869666,0.5194545004606137,0.7598559506320579,1.0537395495107171,0.1328640227320239,0.9613095238095238,0.43124165554072097,1.7288169940873548,0.8053491827637445,0.7236315086782377,1.4483382499102322,0.7052868391451068,0.8371161548731643,1.268386344897809,0.8223718581296802,central_loco,CIMAS HCC CHINHOYI ST. PHARM,23,
CentralLOCO_CIMAS HCC CHINHOYI ST. PHARM_s37,1347,598,0.44394951744617667,0.7253676608864451,1.633896721093715,0.8223718581296802,0.1675817676302656,0.038553588515869666,0.5194545004606137,0.7598559506320579,1.0537395495107171,-0.13286402273202388,0.7559523809523809,0.42474916387959866,1.7027890587673196,0.6939078751857355,0.7809364548494984,1.5630332907611801,0.6344206974128234,0.9431438127090301,1.4290379254432661,749,0.5560504825538233,0.8711339784633776,1.5666454859681838,0.8223718581296803,0.1675817676302656,0.038553588515869666,0.5194545004606137,0.7598559506320579,1.0537395495107171,0.1328640227320239,0.9613095238095238,0.43124165554072097,1.7288169940873548,0.8053491827637445,0.7236315086782377,1.4483382499102322,0.7052868391451068,0.8371161548731643,1.268386344897809,0.8223718581296802,central_loco,CIMAS HCC CHINHOYI ST. PHARM,37,
CentralLOCO_CIMAS HCC CHITUNGWIZA PHARMACY_s7,619,333,0.5379644588045234,0.737315131552734,1.3705647640574847,0.7632982632982632,0.1897903318889871,0.031508911568489464,0.4127271019929484,0.7028339528339529,0.8671028714776652,0.0074139849865945085,0.7402597402597403,0.34234234234234234,1.3760383760383763,0.7378640776699029,0.6846846846846847,1.3715851774104202,0.7009803921568627,0.8588588588588588,1.3030236118471412,286,0.4620355411954766,0.7763127790972009,1.6802014344796061,0.7632982632982633,0.1897903318889871,0.03150891156848951,0.4127271019929484,0.7028339528339529,0.8671028714776652,-0.007413984986594512,0.8311688311688312,0.44755244755244755,1.79892834438289,0.6634304207119741,0.7167832167832168,1.4358861203521398,0.5759803921568627,0.8216783216783217,1.2466149047031398,0.7632982632982632,central_loco,CIMAS HCC CHITUNGWIZA PHARMACY,7,
CentralLOCO_CIMAS HCC CHITUNGWIZA PHARMACY_s11,619,333,0.5379644588045234,0.737315131552734,1.3705647640574847,0.7632982632982632,0.1897903318889871,0.031508911568489464,0.4127271019929484,0.7028339528339529,0.8671028714776652,0.0074139849865945085,0.7402597402597403,0.34234234234234234,1.3760383760383763,0.7378640776699029,0.6846846846846847,1.3715851774104202,0.7009803921568627,0.8588588588588588,1.3030236118471412,286,0.4620355411954766,0.7763127790972009,1.6802014344796061,0.7632982632982633,0.1897903318889871,0.03150891156848951,0.4127271019929484,0.7028339528339529,0.8671028714776652,-0.007413984986594512,0.8311688311688312,0.44755244755244755,1.79892834438289,0.6634304207119741,0.7167832167832168,1.4358861203521398,0.5759803921568627,0.8216783216783217,1.2466149047031398,0.7632982632982632,central_loco,CIMAS HCC CHITUNGWIZA PHARMACY,11,
CentralLOCO_CIMAS HCC CHITUNGWIZA PHARMACY_s19,619,333,0.5379644588045234,0.737315131552734,1.3705647640574847,0.7632982632982632,0.1897903318889871,0.031508911568489464,0.4127271019929484,0.7028339528339529,0.8671028714776652,0.0074139849865945085,0.7402597402597403,0.34234234234234234,1.3760383760383763,0.7378640776699029,0.6846846846846847,1.3715851774104202,0.7009803921568627,0.8588588588588588,1.3030236118471412,286,0.4620355411954766,0.7763127790972009,1.6802014344796061,0.7632982632982633,0.1897903318889871,0.03150891156848951,0.4127271019929484,0.7028339528339529,0.8671028714776652,-0.007413984986594512,0.8311688311688312,0.44755244755244755,1.79892834438289,0.6634304207119741,0.7167832167832168,1.4358861203521398,0.5759803921568627,0.8216783216783217,1.2466149047031398,0.7632982632982632,central_loco,CIMAS HCC CHITUNGWIZA PHARMACY,19,
CentralLOCO_CIMAS HCC CHITUNGWIZA PHARMACY_s23,619,333,0.5379644588045234,0.737315131552734,1.3705647640574847,0.7632982632982632,0.1897903318889871,0.031508911568489464,0.4127271019929484,0.7028339528339529,0.8671028714776652,0.0074139849865945085,0.7402597402597403,0.34234234234234234,1.3760383760383763,0.7378640776699029,0.6846846846846847,1.3715851774104202,0.7009803921568627,0.8588588588588588,1.3030236118471412,286,0.4620355411954766,0.7763127790972009,1.6802014344796061,0.7632982632982633,0.1897903318889871,0.03150891156848951,0.4127271019929484,0.7028339528339529,0.8671028714776652,-0.007413984986594512,0.8311688311688312,0.44755244755244755,1.79892834438289,0.6634304207119741,0.7167832167832168,1.4358861203521398,0.5759803921568627,0.8216783216783217,1.2466149047031398,0.7632982632982632,central_loco,CIMAS HCC CHITUNGWIZA PHARMACY,23,
CentralLOCO_CIMAS HCC CHITUNGWIZA PHARMACY_s37,619,333,0.5379644588045234,0.737315131552734,1.3705647640574847,0.7632982632982632,0.1897903318889871,0.031508911568489464,0.4127271019929484,0.7028339528339529,0.8671028714776652,0.0074139849865945085,0.7402597402597403,0.34234234234234234,1.3760383760383763,0.7378640776699029,0.6846846846846847,1.3715851774104202,0.7009803921568627,0.8588588588588588,1.3030236118471412,286,0.4620355411954766,0.7763127790972009,1.6802014344796061,0.7632982632982633,0.1897903318889871,0.03150891156848951,0.4127271019929484,0.7028339528339529,0.8671028714776652,-0.007413984986594512,0.8311688311688312,0.44755244755244755,1.79892834438289,0.6634304207119741,0.7167832167832168,1.4358861203521398,0.5759803921568627,0.8216783216783217,1.2466149047031398,0.7632982632982632,central_loco,CIMAS HCC CHITUNGWIZA PHARMACY,37,
CentralLOCO_CIMAS HCC GWERU PHARMACY_s7,406,217,0.5344827586206896,0.7795520302602998,1.4585167017773353,0.8129373613244582,0.1674548895668028,0.043947125445230946,0.5290892764268753,0.7616487455197132,1.0701209410953372,0.04567113264517749,0.7920792079207921,0.3686635944700461,1.4819546470776113,0.7832512315270936,0.7327188940092166,1.4654377880184333,0.7340823970037453,0.9032258064516129,1.373444484716685,189,0.46551724137931033,0.8255208232943184,1.7733410278174249,0.812937361324458,0.1674548895668028,0.04394712544523091,0.5290892764268753,0.7616487455197132,1.0701209410953372,-0.04567113264517756,0.900990099009901,0.48148148148148145,1.9354602126879357,0.7142857142857143,0.7671957671957672,1.5343915343915344,0.5917602996254682,0.8359788359788359,1.2711887917880427,0.8129373613244582,central_loco,CIMAS HCC GWERU PHARMACY,7,
CentralLOCO_CIMAS HCC GWERU PHARMACY_s11,406,217,0.5344827586206896,0.7795520302602998,1.4585167017773353,0.8129373613244582,0.1674548895668028,0.043947125445230946,0.5290892764268753,0.7616487455197132,1.0701209410953372,0.04567113264517749,0.7920792079207921,0.3686635944700461,1.4819546470776113,0.7832512315270936,0.7327188940092166,1.4654377880184333,0.7340823970037453,0.9032258064516129,1.373444484716685,189,0.46551724137931033,0.8255208232943184,1.7733410278174249,0.812937361324458,0.1674548895668028,0.04394712544523091,0.5290892764268753,0.7616487455197132,1.0701209410953372,-0.04567113264517756,0.900990099009901,0.48148148148148145,1.9354602126879357,0.7142857142857143,0.7671957671957672,1.5343915343915344,0.5917602996254682,0.8359788359788359,1.2711887917880427,0.8129373613244582,central_loco,CIMAS HCC GWERU PHARMACY,11,
CentralLOCO_CIMAS HCC GWERU PHARMACY_s19,406,217,0.5344827586206896,0.7795520302602998,1.4585167017773353,0.8129373613244582,0.1674548895668028,0.043947125445230946,0.5290892764268753,0.7616487455197132,1.0701209410953372,0.04567113264517749,0.7920792079207921,0.3686635944700461,1.4819546470776113,0.7832512315270936,0.7327188940092166,1.4654377880184333,0.7340823970037453,0.9032258064516129,1.373444484716685,189,0.46551724137931033,0.8255208232943184,1.7733410278174249,0.812937361324458,0.1674548895668028,0.04394712544523091,0.5290892764268753,0.7616487455197132,1.0701209410953372,-0.04567113264517756,0.900990099009901,0.48148148148148145,1.9354602126879357,0.7142857142857143,0.7671957671957672,1.5343915343915344,0.5917602996254682,0.8359788359788359,1.2711887917880427,0.8129373613244582,central_loco,CIMAS HCC GWERU PHARMACY,19,
CentralLOCO_CIMAS HCC GWERU PHARMACY_s23,406,217,0.5344827586206896,0.7795520302602998,1.4585167017773353,0.8129373613244582,0.1674548895668028,0.043947125445230946,0.5290892764268753,0.7616487455197132,1.0701209410953372,0.04567113264517749,0.7920792079207921,0.3686635944700461,1.4819546470776113,0.7832512315270936,0.7327188940092166,1.4654377880184333,0.7340823970037453,0.9032258064516129,1.373444484716685,189,0.46551724137931033,0.8255208232943184,1.7733410278174249,0.812937361324458,0.1674548895668028,0.04394712544523091,0.5290892764268753,0.7616487455197132,1.0701209410953372,-0.04567113264517756,0.900990099009901,0.48148148148148145,1.9354602126879357,0.7142857142857143,0.7671957671957672,1.5343915343915344,0.5917602996254682,0.8359788359788359,1.2711887917880427,0.8129373613244582,central_loco,CIMAS HCC GWERU PHARMACY,23,
CentralLOCO_CIMAS HCC GWERU PHARMACY_s37,406,217,0.5344827586206896,0.7795520302602998,1.4585167017773353,0.8129373613244582,0.1674548895668028,0.043947125445230946,0.5290892764268753,0.7616487455197132,1.0701209410953372,0.04567113264517749,0.7920792079207921,0.3686635944700461,1.4819546470776113,0.7832512315270936,0.7327188940092166,1.4654377880184333,0.7340823970037453,0.9032258064516129,1.373444484716685,189,0.46551724137931033,0.8255208232943184,1.7733410278174249,0.812937361324458,0.1674548895668028,0.04394712544523091,0.5290892764268753,0.7616487455197132,1.0701209410953372,-0.04567113264517756,0.900990099009901,0.48148148148148145,1.9354602126879357,0.7142857142857143,0.7671957671957672,1.5343915343915344,0.5917602996254682,0.8359788359788359,1.2711887917880427,0.8129373613244582,central_loco,CIMAS HCC GWERU PHARMACY,37,
CentralLOCO_CIMAS HIGH GLEN PHARMACY_s7,839,362,0.43146603098927294,0.7088805110204904,1.6429578694646174,0.8062649848848118,0.1769399790281548,0.046439041901362464,0.4734678183498319,0.735686901328515,1.0178755665145136,-0.2501727662901697,0.7416267942583732,0.4281767955801105,1.7188532607258982,0.6634844868735084,0.7679558011049724,1.537744432284181,0.6039783001808319,0.9226519337016574,1.3998281598113755,477,0.5685339690107271,0.869699669208069,1.5297233175378824,0.8062649848848118,0.1769399790281548,0.0464390419013624,0.4734678183498319,0.735686901328515,1.0178755665145136,0.2501727662901697,0.9473684210526315,0.41509433962264153,1.6663356504468718,0.801909307875895,0.7044025157232704,1.4104861830353792,0.705244122965642,0.8176100628930818,1.2404608368305527,0.8062649848848118,central_loco,CIMAS HIGH GLEN PHARMACY,7,
CentralLOCO_CIMAS HIGH GLEN PHARMACY_s11,839,362,0.43146603098927294,0.7088805110204904,1.6429578694646174,0.8062649848848118,0.1769399790281548,0.046439041901362464,0.4734678183498319,0.735686901328515,1.0178755665145136,-0.2501727662901697,0.7416267942583732,0.4281767955801105,1.7188532607258982,0.6634844868735084,0.7679558011049724,1.537744432284181,0.6039783001808319,0.9226519337016574,1.3998281598113755,477,0.5685339690107271,0.869699669208069,1.5297233175378824,0.8062649848848118,0.1769399790281548,0.0464390419013624,0.4734678183498319,0.735686901328515,1.0178755665145136,0.2501727662901697,0.9473684210526315,0.41509433962264153,1.6663356504468718,0.801909307875895,0.7044025157232704,1.4104861830353792,0.705244122965642,0.8176100628930818,1.2404608368305527,0.8062649848848118,central_loco,CIMAS HIGH GLEN PHARMACY,11,
CentralLOCO_CIMAS HIGH GLEN PHARMACY_s19,839,362,0.43146603098927294,0.7088805110204904,1.6429578694646174,0.8062649848848118,0.1769399790281548,0.046439041901362464,0.4734678183498319,0.735686901328515,1.0178755665145136,-0.2501727662901697,0.7416267942583732,0.4281767955801105,1.7188532607258982,0.6634844868735084,0.7679558011049724,1.537744432284181,0.6039783001808319,0.9226519337016574,1.3998281598113755,477,0.5685339690107271,0.869699669208069,1.5297233175378824,0.8062649848848118,0.1769399790281548,0.0464390419013624,0.4734678183498319,0.735686901328515,1.0178755665145136,0.2501727662901697,0.9473684210526315,0.41509433962264153,1.6663356504468718,0.801909307875895,0.7044025157232704,1.4104861830353792,0.705244122965642,0.8176100628930818,1.2404608368305527,0.8062649848848118,central_loco,CIMAS HIGH GLEN PHARMACY,19,
CentralLOCO_CIMAS HIGH GLEN PHARMACY_s23,839,362,0.43146603098927294,0.7088805110204904,1.6429578694646174,0.8062649848848118,0.1769399790281548,0.046439041901362464,0.4734678183498319,0.735686901328515,1.0178755665145136,-0.2501727662901697,0.7416267942583732,0.4281767955801105,1.7188532607258982,0.6634844868735084,0.7679558011049724,1.537744432284181,0.6039783001808319,0.9226519337016574,1.3998281598113755,477,0.5685339690107271,0.869699669208069,1.5297233175378824,0.8062649848848118,0.1769399790281548,0.0464390419013624,0.4734678183498319,0.735686901328515,1.0178755665145136,0.2501727662901697,0.9473684210526315,0.41509433962264153,1.6663356504468718,0.801909307875895,0.7044025157232704,1.4104861830353792,0.705244122965642,0.8176100628930818,1.2404608368305527,0.8062649848848118,central_loco,CIMAS HIGH GLEN PHARMACY,23,
CentralLOCO_CIMAS HIGH GLEN PHARMACY_s37,839,362,0.43146603098927294,0.7088805110204904,1.6429578694646174,0.8062649848848118,0.1769399790281548,0.046439041901362464,0.4734678183498319,0.735686901328515,1.0178755665145136,-0.2501727662901697,0.7416267942583732,0.4281767955801105,1.7188532607258982,0.6634844868735084,0.7679558011049724,1.537744432284181,0.6039783001808319,0.9226519337016574,1.3998281598113755,477,0.5685339690107271,0.869699669208069,1.5297233175378824,0.8062649848848118,0.1769399790281548,0.0464390419013624,0.4734678183498319,0.735686901328515,1.0178755665145136,0.2501727662901697,0.9473684210526315,0.41509433962264153,1.6663356504468718,0.801909307875895,0.7044025157232704,1.4104861830353792,0.705244122965642,0.8176100628930818,1.2404608368305527,0.8062649848848118,central_loco,CIMAS HIGH GLEN PHARMACY,37,
CentralLOCO_CIMAS KWEKWE CLINIC- PHARMACY_s7,378,125,0.3306878306878307,0.6413378950909047,1.9394057947548957,0.8208695652173914,0.1696111082332453,0.10101332976948214,0.46506606521309174,0.7426086956521739,1.1563948220375722,-0.6029901146770129,0.648936170212766,0.488,1.9623829787234042,0.5555555555555556,0.84,1.68,0.4779116465863454,0.952,1.4452048192771083,253,0.6693121693121693,0.9123902358851079,1.3631759255516633,0.8208695652173913,0.1696111082332453,0.10101332976948213,0.46506606521309174,0.7426086956521739,1.1563948220375722,0.6029901146770129,0.9787234042553191,0.36363636363636365,1.4622823984526112,0.8941798941798942,0.6679841897233202,1.3359683794466404,0.8273092369477911,0.8142292490118577,1.2360588599457116,0.8208695652173914,central_loco,CIMAS KWEKWE CLINIC- PHARMACY,7,
CentralLOCO_CIMAS KWEKWE CLINIC- PHARMACY_s11,378,125,0.3306878306878307,0.6413378950909047,1.9394057947548957,0.8208695652173914,0.1696111082332453,0.10101332976948214,0.46506606521309174,0.7426086956521739,1.1563948220375722,-0.6029901146770129,0.648936170212766,0.488,1.9623829787234042,0.5555555555555556,0.84,1.68,0.4779116465863454,0.952,1.4452048192771083,253,0.6693121693121693,0.9123902358851079,1.3631759255516633,0.8208695652173913,0.1696111082332453,0.10101332976948213,0.46506606521309174,0.7426086956521739,1.1563948220375722,0.6029901146770129,0.9787234042553191,0.36363636363636365,1.4622823984526112,0.8941798941798942,0.6679841897233202,1.3359683794466404,0.8273092369477911,0.8142292490118577,1.2360588599457116,0.8208695652173914,central_loco,CIMAS KWEKWE CLINIC- PHARMACY,11,
CentralLOCO_CIMAS KWEKWE CLINIC- PHARMACY_s19,378,125,0.3306878306878307,0.6413378950909047,1.9394057947548957,0.8208695652173914,0.1696111082332453,0.10101332976948214,0.46506606521309174,0.7426086956521739,1.1563948220375722,-0.6029901146770129,0.648936170212766,0.488,1.9623829787234042,0.5555555555555556,0.84,1.68,0.4779116465863454,0.952,1.4452048192771083,253,0.6693121693121693,0.9123902358851079,1.3631759255516633,0.8208695652173913,0.1696111082332453,0.10101332976948213,0.46506606521309174,0.7426086956521739,1.1563948220375722,0.6029901146770129,0.9787234042553191,0.36363636363636365,1.4622823984526112,0.8941798941798942,0.6679841897233202,1.3359683794466404,0.8273092369477911,0.8142292490118577,1.2360588599457116,0.8208695652173914,central_loco,CIMAS KWEKWE CLINIC- PHARMACY,19,
CentralLOCO_CIMAS KWEKWE CLINIC- PHARMACY_s23,378,125,0.3306878306878307,0.6413378950909047,1.9394057947548957,0.8208695652173914,0.1696111082332453,0.10101332976948214,0.46506606521309174,0.7426086956521739,1.1563948220375722,-0.6029901146770129,0.648936170212766,0.488,1.9623829787234042,0.5555555555555556,0.84,1.68,0.4779116465863454,0.952,1.4452048192771083,253,0.6693121693121693,0.9123902358851079,1.3631759255516633,0.8208695652173913,0.1696111082332453,0.10101332976948213,0.46506606521309174,0.7426086956521739,1.1563948220375722,0.6029901146770129,0.9787234042553191,0.36363636363636365,1.4622823984526112,0.8941798941798942,0.6679841897233202,1.3359683794466404,0.8273092369477911,0.8142292490118577,1.2360588599457116,0.8208695652173914,central_loco,CIMAS KWEKWE CLINIC- PHARMACY,23,
CentralLOCO_CIMAS KWEKWE CLINIC- PHARMACY_s37,378,125,0.3306878306878307,0.6413378950909047,1.9394057947548957,0.8208695652173914,0.1696111082332453,0.10101332976948214,0.46506606521309174,0.7426086956521739,1.1563948220375722,-0.6029901146770129,0.648936170212766,0.488,1.9623829787234042,0.5555555555555556,0.84,1.68,0.4779116465863454,0.952,1.4452048192771083,253,0.6693121693121693,0.9123902358851079,1.3631759255516633,0.8208695652173913,0.1696111082332453,0.10101332976948213,0.46506606521309174,0.7426086956521739,1.1563948220375722,0.6029901146770129,0.9787234042553191,0.36363636363636365,1.4622823984526112,0.8941798941798942,0.6679841897233202,1.3359683794466404,0.8273092369477911,0.8142292490118577,1.2360588599457116,0.8208695652173914,central_loco,CIMAS KWEKWE CLINIC- PHARMACY,37,
CentralLOCO_CIMAS MANRESA - PHARRMACY_s7,439,198,0.4510250569476082,0.6174822116757545,1.3690640955841222,0.7413554633471646,0.20472719680185136,0.08061060975639389,0.42928429791913,0.7089253531162245,0.77739245467413,-0.2738649948750677,0.6330275229357798,0.3484848484848485,1.4035307200444815,0.6301369863013698,0.696969696969697,1.397121903971219,0.6089965397923875,0.8888888888888888,1.350249903883122,241,0.5489749430523918,0.8110864660632675,1.4774562597584002,0.7413554633471646,0.20472719680185136,0.08061060975639386,0.42928429791913,0.7089253531162245,0.7773924546741301,0.27386499487506777,0.8807339449541285,0.3983402489626556,1.6043244889413377,0.730593607305936,0.6639004149377593,1.3308323386195267,0.6505190311418685,0.7800829875518672,1.1849703513331131,0.7413554633471646,central_loco,CIMAS MANRESA - PHARRMACY,7,
CentralLOCO_CIMAS MANRESA - PHARRMACY_s11,439,198,0.4510250569476082,0.6174822116757545,1.3690640955841222,0.7413554633471646,0.20472719680185136,0.08061060975639389,0.42928429791913,0.7089253531162245,0.77739245467413,-0.2738649948750677,0.6330275229357798,0.3484848484848485,1.4035307200444815,0.6301369863013698,0.696969696969697,1.397121903971219,0.6089965397923875,0.8888888888888888,1.350249903883122,241,0.5489749430523918,0.8110864660632675,1.4774562597584002,0.7413554633471646,0.20472719680185136,0.08061060975639386,0.42928429791913,0.7089253531162245,0.7773924546741301,0.27386499487506777,0.8807339449541285,0.3983402489626556,1.6043244889413377,0.730593607305936,0.6639004149377593,1.3308323386195267,0.6505190311418685,0.7800829875518672,1.1849703513331131,0.7413554633471646,central_loco,CIMAS MANRESA - PHARRMACY,11,
CentralLOCO_CIMAS MANRESA - PHARRMACY_s19,439,198,0.4510250569476082,0.6174822116757545,1.3690640955841222,0.7413554633471646,0.20472719680185136,0.08061060975639389,0.42928429791913,0.7089253531162245,0.77739245467413,-0.2738649948750677,0.6330275229357798,0.3484848484848485,1.4035307200444815,0.6301369863013698,0.696969696969697,1.397121903971219,0.6089965397923875,0.8888888888888888,1.350249903883122,241,0.5489749430523918,0.8110864660632675,1.4774562597584002,0.7413554633471646,0.20472719680185136,0.08061060975639386,0.42928429791913,0.7089253531162245,0.7773924546741301,0.27386499487506777,0.8807339449541285,0.3983402489626556,1.6043244889413377,0.730593607305936,0.6639004149377593,1.3308323386195267,0.6505190311418685,0.7800829875518672,1.1849703513331131,0.7413554633471646,central_loco,CIMAS MANRESA - PHARRMACY,19,
CentralLOCO_CIMAS MANRESA - PHARRMACY_s23,439,198,0.4510250569476082,0.6174822116757545,1.3690640955841222,0.7413554633471646,0.20472719680185136,0.08061060975639389,0.42928429791913,0.7089253531162245,0.77739245467413,-0.2738649948750677,0.6330275229357798,0.3484848484848485,1.4035307200444815,0.6301369863013698,0.696969696969697,1.397121903971219,0.6089965397923875,0.8888888888888888,1.350249903883122,241,0.5489749430523918,0.8110864660632675,1.4774562597584002,0.7413554633471646,0.20472719680185136,0.08061060975639386,0.42928429791913,0.7089253531162245,0.7773924546741301,0.27386499487506777,0.8807339449541285,0.3983402489626556,1.6043244889413377,0.730593607305936,0.6639004149377593,1.3308323386195267,0.6505190311418685,0.7800829875518672,1.1849703513331131,0.7413554633471646,central_loco,CIMAS MANRESA - PHARRMACY,23,
CentralLOCO_CIMAS MANRESA - PHARRMACY_s37,439,198,0.4510250569476082,0.6174822116757545,1.3690640955841222,0.7413554633471646,0.20472719680185136,0.08061060975639389,0.42928429791913,0.7089253531162245,0.77739245467413,-0.2738649948750677,0.6330275229357798,0.3484848484848485,1.4035307200444815,0.6301369863013698,0.696969696969697,1.397121903971219,0.6089965397923875,0.8888888888888888,1.350249903883122,241,0.5489749430523918,0.8110864660632675,1.4774562597584002,0.7413554633471646,0.20472719680185136,0.08061060975639386,0.42928429791913,0.7089253531162245,0.7773924546741301,0.27386499487506777,0.8807339449541285,0.3983402489626556,1.6043244889413377,0.730593607305936,0.6639004149377593,1.3308323386195267,0.6505190311418685,0.7800829875518672,1.1849703513331131,0.7413554633471646,central_loco,CIMAS MANRESA - PHARRMACY,37,
CentralLOCO_CLIQUE PHARMACY_s7,118,47,0.3983050847457627,0.8302837449892787,2.0845421682709553,0.8930176805513936,0.13477460499258032,0.0811411871294118,0.5786369669010224,0.7953251423434222,1.3856304282933847,-0.035412710016327856,0.8275862068965517,0.5106382978723404,2.0777696258253853,0.6949152542372882,0.8723404255319149,1.7446808510638299,0.6103896103896104,1.0,1.5324675324675325,71,0.6016949152542372,0.9372892086846871,1.5577482623210295,0.8930176805513935,0.13477460499258032,0.08114118712941179,0.5786369669010224,0.7953251423434222,1.3856304282933847,0.03541271001632778,1.0,0.4084507042253521,1.6619718309859157,0.8983050847457628,0.7464788732394366,1.4929577464788735,0.8051948051948052,0.8732394366197183,1.3382110846899582,0.8930176805513936,central_loco,CLIQUE PHARMACY,7,
